person_id,contact_id,level
200000053410,200000084285,38
200000053413,200000060772,83
200000053413,200000074798,85
200000053415,200000098362,30
200000053415,200000099396,70
200000053416,200000089846,15
200000053417,200000067923,44
200000053417,200000088163,62
200000053418,200000086766,71
200000053419,200000074685,38
200000053421,200000064585,73
200000053422,200000093117,97
200000053423,200000063881,17
200000053425,200000064537,65
200000053427,200000055096,12
200000053427,200000095909,0
200000053429,200000076824,92
200000053429,200000085601,33
200000053431,200000096255,69
200000053432,200000079685,78
200000053434,200000069113,39
200000053435,200000071657,79
200000053436,200000069158,6
200000053437,200000091025,85
200000053438,200000063948,27
200000053438,200000091406,91
200000053441,200000068337,97
200000053441,200000071545,67
200000053443,200000057121,82
200000053444,200000081170,64
200000053445,200000058260,80
200000053445,200000089571,58
200000053447,200000082897,29
200000053447,200000097520,67
200000053448,200000091571,34
200000053448,200000097771,60
200000053449,200000086389,0
200000053450,200000069975,3
200000053452,200000060637,7
200000053453,200000062520,0
200000053454,200000073620,5
200000053454,200000098745,9
200000053456,200000070843,82
200000053459,200000057879,68
200000053461,200000082661,10
200000053463,200000066779,1
200000053466,200000095288,54
200000053467,200000075391,0
200000053468,200000067717,0
200000053469,200000054792,51
200000053470,200000064392,56
200000053472,200000087216,70
200000053473,200000086338,50
200000053474,200000090381,74
200000053475,200000075770,99
200000053476,200000098432,69
200000053482,200000083428,22
200000053483,200000098375,0
200000053485,200000054138,44
200000053486,200000079883,36
200000053486,200000095015,48
200000053487,200000054939,57
200000053488,200000080972,0
200000053489,200000063598,52
200000053491,200000056410,70
200000053491,200000057577,0
200000053492,200000097350,27
200000053494,200000071234,15
200000053495,200000092685,0
200000053496,200000077762,1
200000053498,200000093653,72
200000053500,200000072756,13
200000053501,200000085725,19
200000053504,200000071445,10
200000053505,200000069144,3
200000053505,200000082379,7
200000053507,200000057322,38
200000053508,200000056837,87
200000053508,200000096125,85
200000053509,200000073102,43
200000053509,200000087463,35
200000053510,200000094818,46
200000053512,200000087441,9
200000053513,200000054010,54
200000053515,200000068715,91
200000053516,200000073858,16
200000053517,200000084547,95
200000053518,200000087534,67
200000053520,200000083089,7
200000053521,200000062141,78
200000053522,200000084253,84
200000053523,200000089855,96
200000053525,200000061127,85
200000053526,200000060511,41
200000053528,200000069628,20
200000053528,200000076723,0
200000053529,200000055142,18
200000053529,200000097119,16
200000053530,200000095771,91
200000053531,200000074697,64
200000053532,200000058186,9
200000053534,200000078469,93
200000053536,200000088589,0
200000053539,200000087154,48
200000053541,200000083951,13
200000053542,200000064787,7
200000053543,200000098944,63
200000053545,200000075012,52
200000053546,200000098655,7
200000053549,200000054754,56
200000053551,200000058910,8
200000053551,200000087960,95
200000053552,200000085968,87
200000053552,200000088813,74
200000053554,200000055699,67
200000053554,200000094374,0
200000053556,200000072371,8
200000053556,200000097662,33
200000053557,200000058535,27
200000053557,200000085722,20
200000053558,200000080027,23
200000053558,200000084011,73
200000053561,200000085316,82
200000053561,200000097280,0
200000053562,200000061445,31
200000053563,200000060009,1
200000053564,200000069071,22
200000053565,200000062459,0
200000053568,200000087410,0
200000053569,200000058319,50
200000053570,200000084305,0
200000053570,200000093181,64
200000053573,200000061334,59
200000053573,200000075421,77
200000053574,200000080635,16
200000053575,200000055151,60
200000053575,200000074950,0
200000053576,200000088165,59
200000053577,200000076971,24
200000053578,200000054412,20
200000053578,200000069041,76
200000053581,200000061558,28
200000053582,200000062270,69
200000053583,200000079458,91
200000053584,200000083615,0
200000053584,200000084801,65
200000053585,200000061058,44
200000053585,200000097820,60
200000053586,200000078180,6
200000053586,200000093422,90
200000053588,200000063031,12
200000053588,200000068550,81
200000053589,200000069149,4
200000053589,200000078246,5
200000053590,200000062741,49
200000053591,200000056639,15
200000053592,200000074576,6
200000053594,200000066141,39
200000053596,200000068313,92
200000053597,200000059486,41
200000053597,200000072075,14
200000053598,200000070250,51
200000053599,200000055730,55
200000053602,200000095588,2
200000053603,200000072131,61
200000053603,200000085283,32
200000053605,200000091375,42
200000053606,200000097921,3
200000053608,200000076843,2
200000053609,200000067245,72
200000053609,200000068132,2
200000053611,200000054044,9
200000053614,200000067630,84
200000053614,200000071921,95
200000053615,200000093742,51
200000053617,200000094003,9
200000053618,200000074163,63
200000053620,200000063932,7
200000053621,200000089359,73
200000053622,200000075258,58
200000053623,200000083061,20
200000053623,200000097291,5
200000053624,200000058332,18
200000053625,200000064667,5
200000053625,200000099604,6
200000053627,200000065006,0
200000053627,200000067408,0
200000053628,200000062217,23
200000053630,200000081860,73
200000053630,200000089809,19
200000053634,200000078209,4
200000053635,200000078740,93
200000053636,200000098143,53
200000053637,200000093970,77
200000053638,200000084798,95
200000053639,200000068506,90
200000053640,200000084835,98
200000053643,200000066350,39
200000053643,200000090409,90
200000053645,200000099432,8
200000053649,200000095110,1
200000053650,200000056096,6
200000053652,200000056935,0
200000053653,200000055027,0
200000053654,200000078809,30
200000053654,200000094326,25
200000053655,200000087415,17
200000053655,200000088193,73
200000053656,200000099030,99
200000053658,200000055717,13
200000053659,200000099345,61
200000053664,200000081330,64
200000053666,200000064377,15
200000053667,200000093889,0
200000053669,200000069554,54
200000053669,200000091638,2
200000053672,200000056970,9
200000053673,200000095328,0
200000053674,200000084653,32
200000053675,200000063455,0
200000053675,200000098611,85
200000053676,200000093851,47
200000053678,200000078128,20
200000053679,200000093889,0
200000053680,200000070350,97
200000053681,200000075681,22
200000053681,200000078760,0
200000053682,200000074389,17
200000053682,200000099621,90
200000053684,200000094336,1
200000053685,200000053845,32
200000053687,200000074571,14
200000053688,200000071941,84
200000053689,200000082920,27
200000053690,200000054230,12
200000053690,200000089216,68
200000053692,200000085923,0
200000053692,200000095814,33
200000053693,200000053817,24
200000053694,200000054611,8
200000053702,200000068616,40
200000053702,200000089778,57
200000053703,200000055132,72
200000053704,200000094680,57
200000053706,200000063677,26
200000053708,200000094537,87
200000053709,200000065053,58
200000053710,200000095903,11
200000053712,200000089460,52
200000053713,200000057138,7
200000053713,200000099827,0
200000053714,200000069983,39
200000053714,200000093642,9
200000053716,200000094985,6
200000053718,200000077725,6
200000053719,200000076280,48
200000053719,200000093947,59
200000053720,200000059681,70
200000053722,200000099269,47
200000053724,200000090253,42
200000053725,200000077552,67
200000053725,200000091519,7
200000053726,200000061953,26
200000053726,200000072715,2
200000053728,200000071515,81
200000053732,200000074270,96
200000053734,200000063371,13
200000053735,200000083904,3
200000053736,200000066053,82
200000053738,200000073739,6
200000053738,200000081904,49
200000053739,200000072983,92
200000053740,200000092825,6
200000053744,200000062441,0
200000053745,200000066426,36
200000053747,200000069773,51
200000053749,200000095146,26
200000053750,200000076432,71
200000053752,200000075111,26
200000053753,200000057205,49
200000053753,200000061190,46
200000053754,200000074447,93
200000053755,200000074263,32
200000053757,200000094009,0
200000053758,200000083782,80
200000053763,200000093656,0
200000053765,200000053935,50
200000053766,200000093350,9
200000053767,200000056069,45
200000053769,200000084575,92
200000053770,200000070342,85
200000053771,200000091262,0
200000053772,200000082046,35
200000053773,200000096460,4
200000053774,200000064560,40
200000053774,200000084263,23
200000053775,200000055162,0
200000053775,200000083746,0
200000053776,200000085825,41
200000053779,200000064725,25
200000053783,200000055027,30
200000053785,200000065669,96
200000053786,200000063081,13
200000053787,200000067212,9
200000053787,200000074575,57
200000053788,200000096243,5
200000053790,200000057003,7
200000053791,200000074301,1
200000053791,200000080811,73
200000053793,200000059410,93
200000053794,200000062021,61
200000053794,200000083568,38
200000053795,200000082503,47
200000053799,200000065613,10
200000053799,200000068317,6
200000053800,200000093632,68
200000053801,200000077444,92
200000053802,200000069786,32
200000053802,200000092786,67
200000053803,200000096751,75
200000053805,200000070070,48
200000053806,200000067619,1
200000053809,200000063088,76
200000053811,200000082941,25
200000053812,200000070871,6
200000053813,200000059709,84
200000053816,200000084949,3
200000053818,200000095822,57
200000053819,200000061560,45
200000053819,200000090797,4
200000053820,200000059707,0
200000053820,200000064369,86
200000053821,200000065746,63
200000053821,200000069513,43
200000053822,200000094251,28
200000053824,200000079909,17
200000053825,200000081655,34
200000053826,200000087103,0
200000053827,200000074735,22
200000053828,200000075654,8
200000053830,200000089987,13
200000053831,200000096055,23
200000053832,200000082947,8
200000053832,200000087567,42
200000053833,200000063310,7
200000053837,200000073637,40
200000053844,200000066434,4
200000053847,200000097042,94
200000053848,200000064581,0
200000053849,200000057061,11
200000053849,200000092332,50
200000053850,200000077770,73
200000053850,200000090959,75
200000053851,200000093169,28
200000053854,200000063503,47
200000053854,200000080959,9
200000053855,200000064494,0
200000053855,200000089775,0
200000053856,200000074398,56
200000053858,200000082930,37
200000053859,200000082357,0
200000053859,200000090016,70
200000053861,200000058353,70
200000053861,200000077711,45
200000053863,200000077473,54
200000053864,200000067111,91
200000053865,200000060819,80
200000053866,200000056743,36
200000053866,200000068000,4
200000053867,200000068584,60
200000053868,200000072933,40
200000053874,200000063312,71
200000053875,200000083399,39
200000053875,200000098368,5
200000053876,200000094055,0
200000053882,200000071963,34
200000053884,200000097663,38
200000053885,200000075068,79
200000053885,200000075310,71
200000053886,200000057955,90
200000053887,200000092953,88
200000053888,200000085784,15
200000053889,200000091700,86
200000053889,200000098869,2
200000053890,200000098963,2
200000053892,200000075712,74
200000053893,200000081075,36
200000053893,200000095695,79
200000053895,200000059869,81
200000053896,200000073287,97
200000053898,200000084742,25
200000053901,200000080745,11
200000053903,200000056165,84
200000053904,200000098461,82
200000053905,200000068220,32
200000053908,200000056468,41
200000053908,200000066114,70
200000053910,200000055169,61
200000053911,200000086095,71
200000053914,200000096170,59
200000053915,200000092298,95
200000053916,200000093416,52
200000053918,200000057254,62
200000053918,200000091885,15
200000053919,200000080182,34
200000053921,200000089407,0
200000053922,200000067977,2
200000053923,200000098918,35
200000053925,200000067941,0
200000053926,200000053935,84
200000053926,200000078406,6
200000053927,200000092211,61
200000053928,200000088098,86
200000053929,200000075325,14
200000053930,200000074397,30
200000053931,200000086811,1
200000053932,200000067168,0
200000053934,200000088053,0
200000053936,200000076927,60
200000053936,200000081437,8
200000053937,200000058495,81
200000053938,200000059690,48
200000053940,200000075558,10
200000053941,200000059463,0
200000053942,200000093090,20
200000053943,200000092058,66
200000053944,200000083591,53
200000053946,200000065553,95
200000053946,200000085204,62
200000053949,200000055761,49
200000053949,200000085511,58
200000053950,200000083086,0
200000053951,200000070500,63
200000053952,200000099231,11
200000053953,200000059658,71
200000053954,200000061102,1
200000053954,200000066784,55
200000053955,200000095829,87
200000053956,200000073079,45
200000053957,200000068189,66
200000053958,200000068910,33
200000053959,200000090706,87
200000053961,200000066045,21
200000053962,200000081321,3
200000053963,200000065963,44
200000053964,200000074653,0
200000053966,200000074026,16
200000053967,200000083732,20
200000053968,200000058017,56
200000053968,200000062150,83
200000053971,200000067808,0
200000053972,200000085218,7
200000053973,200000055150,94
200000053973,200000072064,41
200000053974,200000057288,33
200000053976,200000058519,31
200000053976,200000068660,0
200000053977,200000059691,19
200000053979,200000099062,58
200000053981,200000086981,5
200000053982,200000086947,72
200000053983,200000056609,32
200000053985,200000092484,52
200000053986,200000068842,17
200000053986,200000074334,8
200000053988,200000085636,8
200000053989,200000064884,91
200000053990,200000069282,21
200000053991,200000091459,41
200000053992,200000099687,48
200000053993,200000065548,1
200000053994,200000094598,0
200000053996,200000094622,85
200000054000,200000059480,89
200000054003,200000073764,46
200000054005,200000066803,19
200000054008,200000074090,0
200000054009,200000090705,16
200000054010,200000096887,94
200000054011,200000054311,56
200000054011,200000055724,79
200000054012,200000057088,0
200000054012,200000093344,66
200000054013,200000095995,51
200000054014,200000064191,20
200000054018,200000087899,52
200000054019,200000079441,33
200000054020,200000060839,0
200000054021,200000082618,4
200000054024,200000066126,99
200000054024,200000089119,58
200000054025,200000059566,93
200000054025,200000061729,22
200000054026,200000066603,75
200000054027,200000075651,40
200000054028,200000099253,80
200000054029,200000085406,94
200000054030,200000078945,0
200000054031,200000081466,84
200000054033,200000096803,0
200000054034,200000059492,79
200000054039,200000068664,32
200000054043,200000061540,66
200000054047,200000055540,29
200000054047,200000088899,18
200000054051,200000085535,0
200000054053,200000054816,2
200000054054,200000087827,76
200000054054,200000088682,64
200000054055,200000078466,73
200000054055,200000086099,91
200000054056,200000074638,21
200000054057,200000098956,9
200000054059,200000091834,12
200000054060,200000068505,60
200000054061,200000055159,11
200000054063,200000058084,47
200000054064,200000073343,59
200000054066,200000099659,54
200000054067,200000097861,52
200000054068,200000073703,32
200000054070,200000065620,49
200000054070,200000083558,13
200000054072,200000083974,5
200000054073,200000085564,0
200000054074,200000083809,26
200000054074,200000089727,64
200000054076,200000096385,79
200000054078,200000091811,28
200000054079,200000097597,66
200000054081,200000083625,0
200000054083,200000072223,43
200000054083,200000084646,34
200000054085,200000094457,28
200000054086,200000080497,0
200000054087,200000059963,85
200000054089,200000093443,7
200000054091,200000096187,36
200000054094,200000058491,54
200000054094,200000079152,0
200000054095,200000057282,17
200000054095,200000099277,83
200000054096,200000074060,16
200000054098,200000057277,0
200000054098,200000068685,0
200000054099,200000074722,15
200000054100,200000096420,3
200000054103,200000067261,17
200000054104,200000091793,69
200000054105,200000067066,8
200000054105,200000078003,39
200000054109,200000091979,2
200000054110,200000089549,78
200000054113,200000061717,64
200000054115,200000061138,79
200000054118,200000090053,80
200000054120,200000074416,41
200000054121,200000057665,4
200000054125,200000094723,38
200000054126,200000082051,78
200000054126,200000084475,81
200000054127,200000062535,0
200000054128,200000055242,0
200000054129,200000089914,52
200000054130,200000065425,22
200000054131,200000098329,19
200000054132,200000063367,7
200000054133,200000071553,63
200000054135,200000073393,44
200000054136,200000059964,9
200000054136,200000090276,27
200000054140,200000057017,59
200000054141,200000056969,29
200000054142,200000073482,60
200000054143,200000066840,43
200000054143,200000075103,20
200000054144,200000083178,0
200000054145,200000073130,93
200000054146,200000078623,71
200000054147,200000079563,74
200000054147,200000097230,46
200000054150,200000065881,95
200000054152,200000076515,7
200000054152,200000091208,94
200000054154,200000057838,7
200000054157,200000084559,22
200000054159,200000083152,7
200000054159,200000089138,89
200000054160,200000063744,9
200000054160,200000097356,8
200000054164,200000086921,0
200000054164,200000098753,9
200000054165,200000089343,32
200000054167,200000072943,9
200000054167,200000075855,50
200000054168,200000094020,2
200000054169,200000069120,27
200000054169,200000096135,0
200000054171,200000070539,85
200000054171,200000072817,77
200000054172,200000098402,69
200000054173,200000063592,70
200000054173,200000091483,16
200000054177,200000055156,97
200000054177,200000061793,40
200000054178,200000055268,9
200000054178,200000063785,42
200000054179,200000057850,46
200000054181,200000055511,0
200000054181,200000065931,54
200000054184,200000076522,92
200000054185,200000093194,73
200000054186,200000069686,68
200000054187,200000072815,0
200000054188,200000075632,80
200000054189,200000098396,95
200000054190,200000096661,2
200000054191,200000062871,0
200000054192,200000059923,83
200000054194,200000062440,78
200000054197,200000079886,90
200000054199,200000081472,90
200000054200,200000056978,85
200000054202,200000084873,10
200000054202,200000097335,51
200000054203,200000078224,83
200000054208,200000081500,5
200000054211,200000089347,0
200000054212,200000068859,24
200000054214,200000060756,44
200000054215,200000070094,0
200000054216,200000072518,84
200000054219,200000061175,52
200000054220,200000089208,0
200000054222,200000080110,66
200000054222,200000085951,74
200000054223,200000068072,17
200000054226,200000083862,7
200000054228,200000057407,91
200000054231,200000076005,4
200000054233,200000075780,20
200000054235,200000078390,34
200000054235,200000082890,81
200000054236,200000076461,4
200000054237,200000056437,0
200000054240,200000063121,35
200000054241,200000082884,14
200000054242,200000067915,68
200000054242,200000099900,5
200000054243,200000057031,59
200000054245,200000094646,33
200000054246,200000066659,93
200000054247,200000070514,46
200000054249,200000083462,47
200000054251,200000098338,98
200000054254,200000069473,59
200000054255,200000085125,46
200000054256,200000060722,2
200000054257,200000066257,73
200000054258,200000060772,0
200000054261,200000059089,7
200000054261,200000070760,31
200000054262,200000075598,35
200000054263,200000066066,99
200000054263,200000089877,50
200000054264,200000062116,82
200000054264,200000085186,66
200000054265,200000073512,74
200000054266,200000072611,29
200000054267,200000080652,90
200000054268,200000059607,33
200000054273,200000055642,0
200000054274,200000081840,8
200000054275,200000065707,60
200000054276,200000089390,1
200000054277,200000075703,64
200000054278,200000055949,35
200000054279,200000074596,91
200000054281,200000068831,0
200000054282,200000067726,37
200000054282,200000087435,62
200000054283,200000054348,0
200000054284,200000096502,65
200000054287,200000085962,7
200000054289,200000075535,26
200000054289,200000094482,14
200000054291,200000082292,96
200000054293,200000075632,74
200000054296,200000068866,65
200000054297,200000094259,21
200000054298,200000090897,81
200000054299,200000076555,18
200000054299,200000081629,0
200000054300,200000064698,83
200000054300,200000068306,94
200000054301,200000082628,18
200000054303,200000078241,0
200000054304,200000061478,37
200000054305,200000059295,66
200000054306,200000056569,74
200000054307,200000066402,11
200000054311,200000085845,69
200000054312,200000096882,84
200000054313,200000059312,97
200000054316,200000074758,22
200000054318,200000088328,0
200000054320,200000077532,85
200000054323,200000065811,0
200000054323,200000083114,58
200000054324,200000067955,2
200000054324,200000085404,91
200000054325,200000070469,1
200000054325,200000096698,98
200000054326,200000066713,18
200000054326,200000094914,73
200000054327,200000059688,71
200000054328,200000073672,24
200000054332,200000065756,97
200000054334,200000084792,40
200000054335,200000057420,14
200000054337,200000054430,45
200000054339,200000073285,5
200000054340,200000070763,5
200000054341,200000091428,16
200000054342,200000091702,32
200000054342,200000097832,19
200000054343,200000056255,0
200000054345,200000078748,0
200000054345,200000097598,0
200000054349,200000059814,96
200000054349,200000068865,0
200000054350,200000091815,59
200000054351,200000078833,36
200000054354,200000077943,7
200000054355,200000082462,29
200000054359,200000097246,59
200000054360,200000075966,25
200000054362,200000090772,19
200000054362,200000092202,59
200000054363,200000096227,2
200000054369,200000074583,0
200000054369,200000086550,97
200000054370,200000078975,0
200000054371,200000096882,11
200000054372,200000057240,76
200000054375,200000059687,80
200000054376,200000069892,0
200000054376,200000076350,7
200000054380,200000087423,21
200000054381,200000077163,29
200000054382,200000079034,45
200000054384,200000082724,96
200000054386,200000097795,48
200000054387,200000077732,40
200000054390,200000063037,81
200000054390,200000070799,0
200000054392,200000097618,33
200000054394,200000084152,61
200000054396,200000083780,77
200000054397,200000060748,85
200000054397,200000074618,38
200000054398,200000077341,56
200000054398,200000090540,54
200000054399,200000059563,47
200000054399,200000074810,8
200000054400,200000087655,5
200000054403,200000054432,0
200000054403,200000098589,19
200000054404,200000066168,0
200000054404,200000084660,84
200000054405,200000068467,49
200000054405,200000097255,43
200000054406,200000086561,8
200000054407,200000071973,85
200000054408,200000073705,67
200000054408,200000074085,69
200000054413,200000068589,21
200000054414,200000073668,16
200000054415,200000076508,0
200000054415,200000095307,32
200000054421,200000065125,44
200000054425,200000082408,52
200000054427,200000092713,0
200000054429,200000095617,33
200000054431,200000062138,0
200000054433,200000098776,68
200000054434,200000063658,1
200000054435,200000087811,3
200000054436,200000075568,18
200000054437,200000094198,55
200000054438,200000093800,49
200000054441,200000055713,6
200000054443,200000094938,10
200000054443,200000098984,2
200000054445,200000096421,26
200000054447,200000060438,73
200000054448,200000056689,39
200000054451,200000064127,3
200000054453,200000063239,50
200000054454,200000073721,29
200000054456,200000086555,0
200000054460,200000083490,36
200000054460,200000093406,0
200000054461,200000059258,76
200000054461,200000078007,46
200000054462,200000087762,25
200000054462,200000089471,61
200000054464,200000058455,89
200000054466,200000061148,37
200000054469,200000057552,0
200000054469,200000095880,30
200000054470,200000079716,52
200000054473,200000079967,1
200000054474,200000089301,81
200000054476,200000086314,63
200000054477,200000085456,62
200000054479,200000076795,9
200000054480,200000095848,0
200000054481,200000095767,32
200000054482,200000082225,6
200000054483,200000085829,46
200000054486,200000072866,6
200000054486,200000072895,0
200000054488,200000063820,57
200000054488,200000071711,60
200000054491,200000064984,3
200000054492,200000069994,0
200000054492,200000072945,12
200000054493,200000055859,70
200000054494,200000090717,96
200000054495,200000084982,60
200000054496,200000058492,74
200000054497,200000057689,60
200000054497,200000094382,5
200000054498,200000086598,45
200000054499,200000054656,93
200000054499,200000059582,51
200000054500,200000057285,83
200000054502,200000072376,33
200000054502,200000090183,56
200000054503,200000061351,76
200000054506,200000082637,36
200000054507,200000075627,96
200000054516,200000087876,4
200000054517,200000061529,0
200000054518,200000080167,95
200000054521,200000076410,25
200000054522,200000069104,80
200000054523,200000089130,3
200000054525,200000060174,18
200000054527,200000099091,70
200000054529,200000083545,87
200000054532,200000074757,98
200000054533,200000089412,0
200000054535,200000088978,57
200000054536,200000065350,36
200000054537,200000071142,6
200000054537,200000074869,32
200000054538,200000068376,84
200000054540,200000088178,9
200000054542,200000079924,52
200000054543,200000071366,59
200000054543,200000071926,45
200000054544,200000082439,70
200000054545,200000097737,75
200000054546,200000059444,82
200000054546,200000062164,51
200000054547,200000094484,6
200000054549,200000078929,48
200000054550,200000077902,81
200000054551,200000093862,57
200000054553,200000089400,67
200000054554,200000090787,52
200000054554,200000091176,31
200000054555,200000059378,59
200000054561,200000078688,50
200000054563,200000085907,25
200000054565,200000070951,17
200000054569,200000087920,75
200000054570,200000055982,76
200000054571,200000088025,0
200000054573,200000083402,88
200000054574,200000071402,92
200000054575,200000080127,39
200000054576,200000089326,50
200000054578,200000097109,18
200000054580,200000083006,86
200000054580,200000093102,30
200000054582,200000086836,14
200000054583,200000072814,57
200000054583,200000084885,31
200000054584,200000095411,63
200000054587,200000056768,18
200000054587,200000083773,77
200000054588,200000060062,7
200000054588,200000063573,91
200000054589,200000064240,90
200000054589,200000091667,19
200000054590,200000075619,68
200000054591,200000061405,0
200000054591,200000087658,26
200000054596,200000090696,46
200000054598,200000073046,65
200000054599,200000086964,41
200000054601,200000080118,95
200000054601,200000089454,45
200000054602,200000066225,18
200000054604,200000094696,73
200000054608,200000078505,68
200000054609,200000079592,26
200000054610,200000090058,56
200000054612,200000099613,58
200000054613,200000073797,1
200000054614,200000094678,45
200000054615,200000068702,52
200000054617,200000091532,30
200000054618,200000063321,47
200000054618,200000072645,9
200000054622,200000061644,80
200000054623,200000097679,0
200000054626,200000085661,33
200000054630,200000090430,1
200000054631,200000090587,21
200000054632,200000079110,31
200000054633,200000089216,67
200000054635,200000095812,85
200000054636,200000060002,28
200000054637,200000060522,3
200000054637,200000063305,34
200000054638,200000088277,0
200000054641,200000082869,97
200000054643,200000076248,57
200000054645,200000070966,0
200000054645,200000078462,86
200000054646,200000075101,65
200000054646,200000085088,37
200000054648,200000080500,8
200000054651,200000074066,0
200000054652,200000093735,0
200000054656,200000098279,6
200000054657,200000069762,27
200000054659,200000073033,10
200000054660,200000074142,17
200000054662,200000062027,6
200000054662,200000072533,84
200000054663,200000062845,2
200000054663,200000097428,5
200000054664,200000082910,84
200000054667,200000068092,41
200000054667,200000085265,0
200000054668,200000058704,0
200000054669,200000088251,51
200000054672,200000075515,15
200000054675,200000083130,19
200000054677,200000055446,0
200000054678,200000099645,51
200000054681,200000071756,24
200000054684,200000068259,3
200000054686,200000069851,93
200000054688,200000075386,85
200000054689,200000076003,71
200000054690,200000097606,19
200000054691,200000082853,41
200000054693,200000064137,76
200000054693,200000096205,60
200000054694,200000090854,85
200000054697,200000074065,1
200000054699,200000077549,0
200000054700,200000088291,22
200000054702,200000069444,41
200000054704,200000088240,12
200000054707,200000067336,46
200000054707,200000076166,90
200000054708,200000073054,0
200000054710,200000085792,7
200000054713,200000079519,78
200000054714,200000055284,37
200000054717,200000090114,1
200000054719,200000076437,0
200000054720,200000090223,22
200000054721,200000078233,52
200000054722,200000062772,78
200000054722,200000079369,0
200000054725,200000082720,93
200000054726,200000070219,62
200000054729,200000095459,0
200000054730,200000055401,63
200000054733,200000090259,31
200000054734,200000098425,82
200000054738,200000079619,11
200000054739,200000055816,62
200000054741,200000090202,4
200000054742,200000068142,4
200000054743,200000072400,0
200000054744,200000092007,8
200000054745,200000086436,85
200000054746,200000076809,47
200000054748,200000086398,65
200000054749,200000071247,9
200000054750,200000069625,96
200000054751,200000068627,49
200000054752,200000067320,36
200000054756,200000070648,18
200000054760,200000055916,18
200000054761,200000064323,0
200000054763,200000087549,63
200000054763,200000095867,20
200000054765,200000058361,13
200000054765,200000063921,98
200000054768,200000055065,42
200000054774,200000080507,61
200000054776,200000070234,45
200000054777,200000069974,81
200000054779,200000055283,59
200000054779,200000066632,59
200000054780,200000066837,0
200000054781,200000063890,38
200000054781,200000074188,0
200000054782,200000070698,46
200000054782,200000076014,95
200000054784,200000069190,15
200000054784,200000088422,58
200000054785,200000068099,53
200000054786,200000085314,0
200000054790,200000076502,0
200000054791,200000065960,0
200000054792,200000061263,68
200000054797,200000064007,88
200000054798,200000056227,21
200000054799,200000065482,53
200000054800,200000064426,92
200000054801,200000089670,49
200000054801,200000094493,20
200000054802,200000067839,32
200000054803,200000084514,3
200000054804,200000054963,56
200000054806,200000057990,0
200000054808,200000071760,92
200000054809,200000065481,28
200000054809,200000090551,89
200000054811,200000083225,1
200000054813,200000078121,61
200000054817,200000071814,82
200000054820,200000071070,49
200000054820,200000082374,75
200000054822,200000055286,31
200000054823,200000086598,39
200000054824,200000069070,59
200000054825,200000092351,72
200000054826,200000065531,88
200000054827,200000065045,49
200000054828,200000075674,11
200000054828,200000098746,34
200000054829,200000094096,47
200000054830,200000076636,95
200000054831,200000071922,51
200000054832,200000070357,90
200000054832,200000094481,72
200000054833,200000095188,67
200000054836,200000069667,0
200000054837,200000077041,76
200000054840,200000087425,16
200000054841,200000090325,2
200000054842,200000075689,30
200000054842,200000081893,53
200000054843,200000057364,86
200000054843,200000069758,15
200000054844,200000067439,31
200000054845,200000086085,8
200000054847,200000055705,2
200000054848,200000080989,0
200000054851,200000090463,87
200000054851,200000095581,0
200000054853,200000068020,2
200000054853,200000070917,0
200000054856,200000072449,18
200000054856,200000095703,35
200000054858,200000072135,57
200000054862,200000079505,9
200000054862,200000089288,80
200000054863,200000073851,94
200000054864,200000061951,77
200000054864,200000072149,78
200000054867,200000058292,90
200000054868,200000061358,1
200000054868,200000082237,7
200000054869,200000088595,72
200000054871,200000081491,39
200000054872,200000058702,73
200000054872,200000097175,8
200000054873,200000062422,31
200000054873,200000094143,0
200000054874,200000061144,0
200000054876,200000081731,8
200000054877,200000066362,54
200000054878,200000097613,90
200000054883,200000055371,98
200000054883,200000089442,92
200000054884,200000087714,53
200000054885,200000076298,79
200000054886,200000087065,87
200000054890,200000077962,9
200000054892,200000058973,6
200000054892,200000077222,61
200000054893,200000093423,34
200000054894,200000075991,0
200000054896,200000065797,97
200000054896,200000079953,22
200000054897,200000066718,51
200000054901,200000077527,47
200000054903,200000087288,82
200000054904,200000059309,62
200000054904,200000073154,66
200000054907,200000073884,40
200000054908,200000062356,29
200000054910,200000087760,79
200000054911,200000066554,87
200000054912,200000064811,26
200000054913,200000077811,12
200000054917,200000097312,1
200000054921,200000076926,84
200000054921,200000084899,1
200000054923,200000081250,0
200000054923,200000089747,8
200000054925,200000096596,49
200000054926,200000060228,0
200000054926,200000067492,57
200000054927,200000077544,52
200000054929,200000068567,46
200000054931,200000069647,4
200000054933,200000076965,49
200000054934,200000094707,35
200000054934,200000097177,5
200000054936,200000072842,98
200000054938,200000099001,64
200000054940,200000084400,45
200000054941,200000079846,34
200000054941,200000098196,3
200000054942,200000066140,28
200000054942,200000067059,91
200000054943,200000093161,9
200000054945,200000057061,0
200000054945,200000083374,23
200000054946,200000076181,3
200000054947,200000093972,97
200000054951,200000071910,0
200000054952,200000059758,94
200000054953,200000059611,87
200000054954,200000064159,9
200000054955,200000099256,3
200000054957,200000087438,56
200000054958,200000057983,15
200000054959,200000084622,3
200000054961,200000084829,0
200000054963,200000097931,59
200000054964,200000097168,0
200000054965,200000079736,25
200000054966,200000094450,43
200000054967,200000059495,24
200000054968,200000063123,95
200000054969,200000073981,24
200000054969,200000082733,3
200000054970,200000057711,3
200000054971,200000090428,42
200000054980,200000095267,71
