src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
20000009718,200000016519,40000008,2022-06-11,2019-08-02
20000009718,200000077115,400000070337,2019-10-21,2021-09-18
20000009718,200000095094,400000079984,2020-08-05,2020-11-16
20000009719,200000022502,40000009,2021-12-15,2020-03-09
20000009719,200000088386,400000043,2020-02-25,2019-10-06
20000009720,200000036089,40000005,2021-06-08,2020-02-11
20000009720,200000051480,40000001,2021-09-19,2019-07-18
20000009721,200000019039,40000002,2019-07-19,2020-08-22
20000009721,200000044715,40000008,2019-11-08,2020-05-04
20000009721,200000079426,40000007,2021-03-11,2021-09-03
20000009722,200000047188,40000001,2021-12-19,2020-03-22
20000009722,200000065110,40000008068,2020-01-26,2020-11-09
20000009722,200000088090,40000006075,2020-09-15,2020-09-08
20000009723,200000052074,400000046972,2020-08-23,2021-08-09
20000009723,200000052870,40000003,2021-08-05,2020-04-25
20000009723,200000065486,400000048975,2021-04-15,2021-10-28
20000009724,200000068412,400000065971,2020-12-15,2021-10-05
20000009724,200000081265,40000001,2022-04-06,2020-06-13
20000009724,200000094994,4000000787,2019-07-18,2021-07-06
20000009725,200000023687,4000000567,2020-10-16,2022-01-23
20000009725,200000084570,400000015226,2019-11-02,2022-06-07
20000009725,200000085631,40000001,2020-04-04,2022-02-22
20000009726,200000018636,400000053095,2021-12-28,2022-05-27
20000009726,200000025364,4000000559,2020-07-05,2020-04-06
20000009726,200000086353,400000019,2021-12-29,2021-02-06
20000009727,200000068845,40000001601,2019-12-19,2020-12-24
20000009727,200000075728,400000013709,2022-02-08,2020-07-18
20000009728,200000027857,400000021,2019-12-27,2020-07-26
20000009728,200000043658,40000007,2021-05-24,2021-05-16
20000009728,200000059112,40000001,2019-10-23,2021-05-27
20000009729,200000075830,400000010,2020-10-03,2021-04-17
20000009730,200000067169,400000060876,2022-06-08,2020-06-13
20000009730,200000076355,4000000779,2020-09-18,2021-05-28
20000009730,200000082838,400000059865,2020-05-02,2020-07-09
20000009731,200000040963,400000099,2019-08-31,2019-10-20
20000009731,200000087755,400000066961,2021-06-14,2020-07-04
20000009732,200000084206,400000075834,2019-08-13,2019-08-17
20000009732,200000087412,4000000863,2019-12-09,2020-07-02
20000009732,200000090274,400000077431,2020-08-16,2022-01-01
20000009733,200000023385,400000028,2021-04-26,2022-02-26
20000009733,200000071708,40000006,2019-10-23,2021-04-20
20000009733,200000082043,400000050734,2019-09-18,2022-02-24
20000009734,200000029906,40000008520,2020-03-22,2021-08-10
20000009734,200000033682,400000047419,2019-09-17,2022-01-16
20000009734,200000073614,400000017,2021-06-15,2021-11-14
20000009735,200000022297,40000005,2021-04-27,2021-05-04
20000009735,200000063806,400000079755,2020-03-10,2020-10-20
20000009736,200000019274,400000010,2019-08-09,2022-04-15
20000009736,200000049763,4000000542,2021-08-10,2021-04-15
20000009737,200000040580,40000001,2022-05-08,2022-02-15
20000009737,200000048220,400000067,2022-05-09,2020-07-03
20000009737,200000098137,400000072962,2021-05-06,2021-10-17
20000009738,200000042928,400000010933,2020-01-30,2020-06-04
20000009739,200000038289,4000000652,2021-03-24,2020-06-23
20000009739,200000062688,400000067806,2021-10-27,2020-01-25
20000009739,200000092681,400000031286,2020-01-17,2021-01-08
20000009740,200000011005,40000005,2022-06-19,2020-10-26
20000009740,200000019297,400000049,2020-08-12,2022-04-14
20000009740,200000023109,4000000858,2019-11-18,2020-07-31
20000009741,200000065053,400000032325,2022-06-21,2019-11-13
20000009741,200000066219,400000036,2019-09-14,2020-01-07
20000009741,200000098367,400000062415,2019-09-01,2021-05-10
20000009742,200000031826,400000022,2022-01-31,2021-12-05
20000009742,200000044196,400000027569,2021-02-25,2020-09-18
20000009742,200000095690,4000000328,2021-10-06,2022-05-01
20000009743,200000040194,400000065478,2022-01-13,2021-11-02
20000009743,200000079169,400000064982,2020-01-14,2022-06-27
20000009744,200000040040,400000071740,2020-10-05,2022-05-06
20000009744,200000097683,40000007724,2020-10-18,2021-04-24
20000009745,200000021164,400000028808,2021-10-14,2020-05-04
20000009745,200000027999,400000010051,2021-04-19,2022-01-01
20000009745,200000050345,400000062947,2020-12-19,2021-12-05
20000009746,200000059614,400000013311,2021-02-24,2019-12-31
20000009746,200000090850,40000008727,2022-01-17,2019-12-19
20000009746,200000096119,400000061451,2019-10-13,2020-08-26
20000009747,200000024023,400000017035,2020-07-13,2020-10-09
20000009747,200000092946,400000070056,2020-09-08,2020-05-12
20000009748,200000010269,40000001,2020-03-18,2022-03-10
20000009748,200000019879,400000074209,2020-02-20,2020-08-25
20000009748,200000038249,40000005,2020-01-01,2019-12-09
20000009749,200000011831,4000000844,2020-05-16,2020-10-08
20000009749,200000033429,4000000967,2020-01-21,2020-03-07
20000009749,200000091296,400000063,2021-10-08,2019-08-08
20000009750,200000051057,400000015067,2021-05-28,2020-03-23
20000009750,200000079877,400000065692,2021-06-29,2021-05-05
20000009751,200000024134,400000034999,2021-04-18,2019-09-07
20000009751,200000070557,400000029880,2021-11-26,2019-07-20
20000009751,200000091541,40000001059,2020-05-12,2020-05-21
20000009752,200000015667,400000065127,2022-06-26,2019-07-23
20000009752,200000027968,400000068398,2019-08-02,2022-04-09
20000009753,200000025021,40000004047,2019-07-04,2019-12-04
20000009753,200000043743,40000001,2020-05-01,2020-01-12
20000009753,200000050396,400000033620,2020-02-06,2022-04-07
20000009754,200000030092,400000024,2019-12-12,2021-01-29
20000009754,200000038495,400000077437,2020-04-25,2022-04-16
20000009754,200000062184,40000003120,2019-12-13,2021-08-16
20000009755,200000011617,400000043,2021-08-10,2020-08-15
20000009755,200000027931,40000003293,2020-06-03,2019-09-30
20000009755,200000047700,40000006586,2022-05-18,2020-01-18
20000009756,200000022861,40000006,2021-05-16,2019-12-28
20000009757,200000023960,40000009,2020-05-11,2021-04-13
20000009757,200000058627,400000017901,2022-06-11,2020-12-01
20000009757,200000081760,40000006663,2021-01-21,2022-06-24
20000009758,200000024320,400000010,2021-06-12,2021-02-25
20000009758,200000040155,40000001,2022-06-01,2020-07-13
20000009758,200000046017,400000068221,2021-04-24,2021-09-30
20000009759,200000054811,400000013876,2021-10-29,2020-12-30
20000009759,200000088167,400000066477,2021-11-12,2020-01-10
20000009760,200000023237,400000037065,2019-07-28,2020-01-19
20000009760,200000040205,400000036420,2020-10-22,2020-05-15
20000009760,200000061887,40000004464,2020-04-19,2020-07-08
20000009761,200000028339,400000086,2021-04-17,2022-05-24
20000009761,200000074090,40000004402,2021-03-23,2019-07-05
20000009762,200000022204,400000017846,2021-04-10,2019-11-21
20000009762,200000081753,400000039835,2021-08-13,2019-08-24
20000009762,200000082251,40000006,2022-02-25,2021-05-25
20000009763,200000040837,400000064929,2020-09-12,2021-10-05
20000009763,200000041877,400000072,2020-02-07,2020-10-31
20000009763,200000062730,400000061356,2021-07-05,2020-03-10
20000009764,200000028129,400000078,2020-06-29,2020-03-23
20000009764,200000062352,40000001,2022-06-22,2021-10-10
20000009764,200000072824,400000076,2021-08-16,2021-01-26
20000009765,20000009993,40000006175,2021-11-21,2021-12-07
20000009765,200000036698,400000042500,2020-04-16,2021-05-20
20000009765,200000049554,40000001,2020-10-07,2022-04-28
20000009766,200000015738,400000010760,2021-03-10,2019-10-03
20000009766,200000030375,40000008,2020-02-11,2022-04-14
20000009766,200000052773,40000001,2020-06-08,2021-01-29
20000009767,200000048679,40000002558,2021-08-30,2022-06-29
20000009767,200000056075,40000003910,2019-08-02,2021-02-08
20000009767,200000070701,40000006,2020-08-14,2020-02-07
20000009768,200000041076,400000025979,2021-12-03,2019-12-24
20000009768,200000050282,400000010002,2020-11-12,2019-10-25
20000009768,200000098841,400000012523,2021-04-29,2021-01-20
20000009769,200000028359,400000076637,2020-03-06,2021-03-01
20000009769,200000095147,400000011275,2021-04-06,2021-08-07
20000009769,200000099174,400000010004,2021-02-03,2019-08-08
20000009770,200000056747,40000009,2021-06-12,2022-05-26
20000009770,200000086873,400000033168,2020-02-16,2020-06-12
20000009770,200000092959,400000040203,2021-10-19,2020-01-14
20000009771,200000087559,400000066906,2020-05-22,2021-05-20
20000009771,200000088891,400000020279,2021-04-04,2019-08-03
20000009772,200000041365,400000012494,2020-10-23,2022-06-14
20000009772,200000062115,400000046161,2020-08-07,2020-10-17
20000009772,200000066154,400000087,2019-12-03,2020-11-10
20000009773,200000043134,40000007804,2022-03-26,2020-12-31
20000009773,200000070832,400000017649,2021-08-22,2021-05-15
20000009774,200000077530,4000000347,2020-04-15,2021-09-06
20000009774,200000084814,400000022473,2021-08-17,2020-03-07
20000009775,200000042250,40000008,2020-12-12,2020-08-07
20000009775,200000045440,40000007800,2019-10-09,2020-08-27
20000009775,200000060876,400000018562,2020-07-09,2020-07-08
20000009776,200000019630,400000063879,2021-04-29,2020-08-11
20000009776,200000036595,400000011423,2019-08-16,2020-03-03
20000009777,200000024506,40000002,2021-01-01,2022-03-10
20000009777,200000057318,400000055117,2019-10-24,2019-07-19
20000009777,200000067378,400000017685,2020-12-28,2021-02-28
20000009778,200000019587,400000051556,2021-07-23,2020-09-29
20000009778,200000059836,40000007574,2021-03-22,2022-05-24
20000009778,200000063251,40000006291,2021-03-22,2020-01-29
20000009779,200000049578,400000045,2020-03-11,2019-07-04
20000009780,200000016399,400000020693,2020-01-24,2021-07-16
20000009780,200000077405,40000006582,2022-04-18,2019-09-04
20000009781,200000029427,40000009214,2021-03-03,2020-11-02
20000009781,200000084879,400000023,2020-06-01,2021-03-21
20000009781,200000092264,40000001,2019-08-15,2019-09-06
20000009782,200000023732,400000031010,2020-05-06,2020-06-28
20000009782,200000044478,400000012966,2021-05-29,2020-10-07
20000009782,200000089200,400000054753,2022-04-02,2019-10-17
20000009783,200000026683,400000059635,2020-01-29,2021-08-09
20000009783,200000055134,400000041696,2021-11-30,2021-02-24
20000009783,200000073686,40000002173,2021-02-16,2020-12-02
20000009784,200000059343,40000007578,2020-08-09,2021-12-04
20000009784,200000078739,40000001,2021-03-26,2019-09-28
20000009785,200000030575,40000001,2022-02-10,2020-10-03
20000009785,200000042067,400000026718,2021-01-06,2022-03-08
20000009785,200000044700,400000018,2021-01-17,2019-08-08
20000009786,200000013569,400000067195,2022-04-29,2020-10-11
20000009786,200000050186,400000027497,2021-10-10,2022-05-25
20000009787,200000061030,400000030961,2019-07-21,2019-11-17
20000009787,200000071696,400000034567,2019-09-15,2019-09-04
20000009788,200000047823,40000001,2020-01-28,2022-03-14
20000009788,200000065618,40000001,2020-04-29,2020-11-01
20000009788,200000074642,400000013874,2020-05-09,2019-08-29
20000009789,200000055062,400000027035,2020-09-07,2022-01-14
20000009789,200000061267,40000001,2019-11-06,2019-09-08
20000009790,200000027440,400000052351,2021-07-03,2020-02-16
20000009790,200000037966,400000041,2021-05-22,2022-06-03
20000009790,200000084890,400000073,2020-06-20,2021-02-04
20000009791,200000022712,400000064131,2021-11-11,2020-06-05
20000009791,200000038777,400000041157,2020-03-01,2021-06-30
20000009791,200000052836,400000026028,2019-11-28,2019-09-24
20000009792,200000025614,4000000219,2020-11-05,2021-12-12
20000009792,200000061852,4000000529,2021-03-05,2019-09-04
20000009792,200000094102,4000000606,2021-02-19,2021-04-02
20000009793,200000035391,400000077254,2020-02-14,2021-05-28
20000009793,200000067704,4000000681,2020-07-05,2021-07-30
20000009793,200000083257,40000009820,2019-12-29,2020-09-19
20000009794,200000024895,400000038098,2019-08-19,2022-03-07
20000009794,200000058264,400000053492,2021-01-13,2022-02-26
20000009795,200000076825,40000001,2022-02-14,2020-07-21
20000009795,200000079832,400000037217,2019-12-02,2022-04-25
20000009795,200000087913,400000028291,2020-07-30,2021-10-02
20000009797,200000037360,40000007628,2021-04-12,2020-03-06
20000009797,200000058008,400000036171,2020-11-01,2019-07-26
20000009798,200000064628,40000007539,2020-11-23,2021-07-26
20000009798,200000093859,4000000353,2019-12-05,2020-09-15
20000009799,200000013604,400000055812,2020-03-27,2020-05-22
20000009799,200000080433,400000037210,2020-06-24,2021-03-31
20000009799,200000082111,400000023159,2020-02-06,2021-01-24
20000009800,200000011722,400000039996,2021-02-14,2021-10-18
20000009800,200000058799,40000001,2020-01-27,2021-06-16
20000009800,200000089345,400000079861,2020-03-28,2019-08-12
20000009801,200000061416,40000004851,2021-05-13,2021-01-10
20000009801,200000068662,400000027,2020-02-09,2020-02-11
20000009801,200000081398,4000000584,2020-01-29,2019-06-30
20000009802,200000026802,400000063602,2020-06-26,2022-06-02
20000009802,200000066190,40000001,2020-07-22,2021-12-21
20000009803,200000075719,4000000605,2020-03-22,2021-08-28
20000009803,200000098374,40000006,2019-11-07,2019-12-16
20000009804,200000025140,400000026035,2020-03-03,2020-07-19
20000009804,200000044728,4000000710,2020-02-18,2019-11-11
20000009805,200000037591,400000065646,2022-03-07,2020-12-05
20000009805,200000061950,400000060176,2020-06-04,2022-05-31
20000009805,200000068027,400000036,2022-04-27,2019-07-24
20000009806,200000017143,400000064673,2022-05-11,2021-06-23
20000009806,200000067303,4000000452,2020-04-21,2019-07-17
20000009807,200000045721,400000029412,2020-05-08,2022-05-01
20000009807,200000092613,40000007,2020-08-30,2022-03-09
20000009808,200000013643,400000018299,2020-06-17,2020-11-26
20000009808,200000028571,400000010164,2020-12-26,2021-08-16
20000009808,200000040539,40000004777,2021-12-02,2020-09-08
20000009809,200000012863,40000001,2021-12-04,2020-04-05
20000009809,200000081556,4000000197,2019-10-17,2020-08-12
20000009810,200000015107,40000002228,2021-08-12,2020-06-27
20000009810,200000023715,4000000547,2021-12-28,2021-03-23
20000009811,200000047057,400000030882,2020-08-15,2020-11-05
20000009811,200000065678,40000004186,2019-07-02,2021-01-30
20000009811,200000067814,4000000480,2020-07-15,2021-10-13
20000009812,200000032184,40000001,2022-04-07,2020-05-25
20000009812,200000037395,40000001,2020-03-23,2020-05-14
20000009812,200000065888,40000007764,2021-06-16,2021-09-16
20000009813,200000020488,400000069,2020-06-02,2020-08-05
20000009813,200000023953,400000085,2021-02-09,2020-06-12
20000009813,200000078104,400000051824,2022-05-22,2020-06-08
20000009814,200000019883,40000003055,2021-12-16,2020-03-17
20000009814,200000067900,4000000524,2019-11-01,2021-08-16
20000009814,200000076684,40000005919,2022-06-04,2020-04-06
20000009815,200000079341,40000006,2020-02-02,2022-02-08
20000009816,200000025096,400000023826,2020-05-06,2020-08-20
20000009816,200000036638,400000072267,2019-07-07,2020-11-26
20000009817,200000045342,400000041452,2019-10-01,2021-07-05
20000009817,200000077604,40000003,2021-05-29,2021-11-13
20000009818,200000020949,40000001257,2019-10-11,2021-04-20
20000009818,200000026620,400000032620,2019-10-04,2021-06-30
20000009818,200000028693,400000078431,2019-10-19,2022-03-14
20000009819,200000024769,400000063,2021-08-19,2021-09-07
20000009819,200000036071,400000078085,2019-08-12,2021-08-28
20000009819,200000045093,4000000861,2019-07-27,2021-01-02
20000009820,200000068513,400000022392,2021-08-18,2019-11-17
20000009820,200000088290,40000008,2019-08-20,2020-10-11
20000009821,200000043326,40000001,2021-10-16,2020-06-28
20000009821,200000081301,400000015550,2020-05-07,2020-03-11
20000009821,200000098986,40000005,2022-04-09,2020-10-19
20000009822,200000035457,400000052,2021-04-03,2020-01-05
20000009822,200000076960,400000051224,2019-11-10,2021-09-25
20000009822,200000087419,400000027256,2020-09-11,2021-06-03
20000009823,200000066944,400000028,2021-12-28,2021-03-03
20000009823,200000083656,40000005370,2020-05-07,2019-12-27
20000009823,200000093836,400000010834,2019-10-18,2021-08-17
20000009824,200000030407,400000073439,2021-09-18,2020-01-02
20000009824,200000045344,4000000695,2021-05-14,2021-08-29
20000009824,200000098428,400000010,2020-01-17,2020-05-23
20000009825,200000022427,40000001,2021-03-28,2021-09-27
20000009825,200000024423,40000006752,2019-12-30,2022-01-19
20000009826,200000049967,400000073452,2022-02-18,2022-02-10
20000009826,200000094405,400000011269,2021-02-11,2019-12-10
20000009827,200000020364,40000004,2020-11-05,2019-12-14
20000009827,200000080007,40000006,2021-09-20,2019-10-23
20000009828,200000024838,400000010257,2021-10-19,2020-08-19
20000009828,200000075175,40000005,2022-01-28,2021-09-07
20000009828,200000086363,400000020592,2021-11-23,2022-03-14
20000009829,200000029185,400000067946,2021-10-05,2021-04-11
20000009829,200000062121,40000009,2021-09-18,2022-05-04
20000009830,200000054870,40000001,2020-11-20,2022-05-27
20000009830,200000077161,400000034157,2021-04-30,2020-03-16
20000009830,200000083086,400000056,2019-08-13,2022-04-20
20000009831,200000014017,400000074499,2019-07-16,2019-10-21
20000009831,200000088357,40000002,2021-04-06,2019-11-06
20000009831,200000093039,40000003230,2019-11-02,2020-12-15
20000009832,200000017928,400000020302,2020-10-13,2021-07-13
20000009832,200000073691,400000014264,2021-11-18,2021-02-12
20000009832,200000083072,400000033066,2022-06-05,2019-07-22
20000009833,200000040554,40000001,2020-12-06,2021-03-19
20000009833,200000085894,4000000369,2020-01-21,2020-02-28
20000009833,200000090177,400000065807,2020-01-23,2020-04-15
20000009834,200000018399,40000007188,2019-07-06,2022-02-08
20000009834,200000027013,400000032652,2019-12-30,2020-10-04
20000009834,200000099664,400000029,2020-10-04,2020-10-27
20000009835,200000074546,400000041190,2021-08-27,2022-06-20
20000009835,200000096612,40000001,2022-03-17,2020-08-26
20000009836,200000027251,40000001,2021-03-30,2020-01-06
20000009836,200000057901,40000009957,2020-03-04,2021-08-14
20000009836,200000089494,40000007,2020-10-21,2021-11-19
20000009837,200000054683,400000065722,2020-12-15,2020-03-19
20000009837,200000060567,4000000643,2019-10-20,2020-01-08
20000009837,200000077975,400000059,2020-06-12,2021-04-17
20000009838,200000019601,40000002908,2021-09-13,2019-12-06
20000009838,200000021942,40000001519,2021-01-05,2021-06-12
20000009838,200000081059,400000028709,2022-02-19,2021-02-01
20000009839,200000023375,40000006,2019-12-24,2020-02-10
20000009839,200000069262,400000021938,2020-02-15,2021-03-30
20000009840,200000015455,400000021,2021-06-21,2021-09-20
20000009840,200000035356,400000077561,2020-09-30,2020-04-23
20000009840,200000065046,40000004575,2022-04-25,2022-05-31
20000009841,200000013077,40000001,2021-12-17,2020-08-05
20000009841,200000015470,40000002,2019-11-04,2019-10-22
20000009841,200000096648,400000079669,2021-09-01,2022-05-23
20000009842,200000024466,40000001,2021-04-08,2021-08-01
20000009842,200000030128,40000009740,2021-07-07,2020-01-27
20000009842,200000064872,4000000836,2021-08-24,2020-11-11
20000009843,200000056331,40000008,2020-06-28,2020-05-20
20000009843,200000079090,400000019,2020-09-23,2022-04-15
20000009843,200000094115,400000043520,2021-12-21,2021-02-13
20000009844,200000089946,400000047155,2020-12-31,2021-11-04
20000009844,200000092671,400000020972,2022-06-13,2020-09-08
20000009845,200000035069,40000007808,2021-08-24,2022-02-19
20000009845,200000051000,4000000563,2021-10-19,2021-03-06
20000009846,200000018019,400000077311,2022-03-09,2022-05-26
20000009846,200000060350,400000092,2020-04-01,2020-09-20
20000009847,200000029744,400000096,2021-06-20,2019-12-10
20000009847,200000045711,40000001,2020-03-09,2019-07-08
20000009848,200000033264,400000012259,2021-07-04,2022-05-03
20000009848,200000057550,40000006214,2020-11-14,2019-12-15
20000009848,200000095985,40000005,2021-06-27,2020-02-27
20000009849,200000025288,40000001,2020-06-23,2022-03-05
20000009849,200000039681,400000026478,2020-12-13,2020-11-17
20000009850,200000021891,400000026,2020-05-02,2021-12-21
20000009851,200000062708,400000076,2022-03-23,2019-08-22
20000009852,200000023291,400000032,2019-11-24,2021-10-09
20000009852,200000053736,400000075623,2021-02-27,2020-12-31
20000009853,200000010377,40000001,2020-05-05,2022-06-25
20000009853,200000060622,4000000293,2019-10-15,2021-03-10
20000009854,200000044526,400000019900,2020-08-05,2022-05-20
20000009854,200000055864,400000082,2020-11-18,2021-09-21
20000009854,200000065247,40000006,2020-05-05,2021-04-19
20000009855,200000010476,40000004,2020-12-17,2022-04-22
20000009855,200000073161,400000030,2020-09-03,2020-04-27
20000009855,200000084426,40000001,2019-07-21,2021-11-20
20000009856,200000015920,400000049550,2020-08-20,2020-10-31
20000009856,200000080894,400000064331,2019-12-13,2021-05-31
20000009857,200000030751,400000079438,2020-06-16,2019-07-20
20000009857,200000050337,400000044018,2022-05-31,2020-11-10
20000009857,200000076116,400000073973,2021-06-27,2021-10-20
20000009858,200000013718,400000056012,2020-08-13,2021-08-12
20000009858,200000016958,400000036082,2021-03-09,2020-02-07
20000009858,200000049180,40000002,2021-09-25,2021-11-13
20000009859,200000044374,4000000904,2021-01-20,2020-04-09
20000009859,200000057688,40000007,2020-03-15,2021-02-21
20000009859,200000074822,400000062865,2020-01-20,2021-03-31
20000009860,200000032199,40000008015,2020-08-18,2022-01-14
20000009860,200000063401,40000001641,2022-06-15,2021-03-19
20000009860,200000081212,40000001,2020-07-05,2021-09-13
20000009861,200000025375,400000078548,2020-04-11,2020-07-14
20000009861,200000027942,4000000123,2022-01-28,2020-04-16
20000009861,200000077342,400000052509,2020-03-03,2021-01-27
20000009862,200000050521,400000069232,2020-01-14,2021-06-21
20000009862,200000080814,40000001,2020-01-19,2020-05-04
20000009863,200000019479,40000003639,2020-06-07,2019-12-30
20000009863,200000045401,40000001,2019-09-08,2020-03-20
20000009864,200000025132,40000001,2022-03-01,2022-05-05
20000009864,200000063096,400000061775,2019-08-30,2021-08-27
20000009864,200000065953,400000070211,2022-06-04,2022-02-28
20000009865,20000009902,400000055765,2019-08-24,2022-05-07
20000009865,200000011299,400000048,2020-04-18,2020-08-12
20000009865,200000033133,400000066808,2019-10-09,2020-11-28
20000009866,200000048816,400000022236,2021-10-23,2020-05-22
20000009867,200000016587,400000074,2022-02-17,2020-03-26
20000009867,200000070666,400000071003,2019-10-14,2021-03-16
20000009868,200000092508,400000035,2020-12-26,2021-01-09
20000009869,200000037771,400000031161,2021-10-07,2021-02-06
20000009869,200000057566,400000077327,2020-11-04,2020-03-09
20000009870,200000033159,4000000123,2020-12-22,2020-07-12
20000009870,200000046825,40000005285,2021-04-24,2020-02-29
20000009871,20000009953,40000001,2020-05-18,2020-07-29
20000009871,200000028615,40000008,2020-03-20,2021-08-31
20000009871,200000035028,40000001,2022-06-08,2021-07-12
20000009872,200000013870,400000039,2021-08-20,2021-07-17
20000009872,200000087810,400000027,2019-10-05,2021-12-20
20000009873,200000034444,400000068977,2022-03-29,2019-08-05
20000009873,200000091911,4000000108,2019-08-25,2021-02-03
20000009873,200000095535,400000048,2022-02-01,2021-09-15
20000009874,200000025975,400000025,2021-03-08,2022-03-03
20000009874,200000062761,400000061018,2021-04-06,2021-12-03
20000009874,200000073535,400000021224,2021-05-28,2019-10-04
20000009875,200000018140,40000001,2020-08-25,2019-10-19
20000009875,200000018321,40000008748,2020-12-19,2022-01-22
20000009875,200000026785,40000007,2021-03-24,2020-05-27
20000009876,200000011744,40000009,2019-10-01,2021-10-17
20000009876,200000076969,400000018865,2020-07-31,2020-08-23
20000009877,200000013569,40000004978,2020-09-07,2020-04-20
20000009877,200000021542,4000000413,2021-10-03,2020-02-20
20000009877,200000031232,400000095,2019-08-23,2020-08-21
20000009878,200000079433,400000044,2021-11-18,2019-10-11
20000009878,200000081872,40000001,2021-05-16,2020-04-12
20000009879,200000019184,400000031766,2022-05-30,2020-09-28
20000009879,200000033247,400000045,2020-12-26,2021-09-19
20000009879,200000061485,40000006176,2021-03-25,2020-07-06
20000009880,200000037669,40000001,2021-11-05,2019-09-30
20000009880,200000039216,400000034915,2020-05-05,2021-06-29
20000009880,200000067019,400000072745,2019-09-30,2019-12-01
20000009881,200000024292,40000004935,2021-08-19,2022-03-28
20000009881,200000046042,40000007,2019-10-10,2020-05-03
20000009881,200000073898,400000048735,2020-04-24,2019-07-09
20000009882,200000020966,400000075,2021-03-20,2020-01-11
20000009882,200000086180,40000001,2022-02-11,2020-11-03
20000009883,200000066166,40000007642,2020-11-19,2020-02-14
20000009883,200000083258,4000000726,2021-06-25,2021-06-27
20000009883,200000094025,4000000174,2021-08-31,2020-11-29
20000009884,200000028161,400000024600,2021-08-21,2019-10-30
20000009884,200000032284,400000049235,2022-06-07,2019-08-20
20000009884,200000040781,40000003961,2022-05-01,2021-09-05
20000009885,200000021662,400000010,2021-04-14,2020-09-29
20000009885,200000040574,400000069,2022-06-18,2020-05-29
20000009885,200000044998,4000000611,2020-02-01,2022-01-11
20000009886,200000034331,40000001,2021-04-30,2020-06-30
20000009886,200000076239,400000072236,2021-10-09,2022-04-03
20000009887,200000024741,400000059550,2020-05-27,2021-06-13
20000009887,200000063888,40000007067,2021-04-09,2021-01-05
20000009888,200000023571,40000001,2021-11-04,2022-06-10
20000009888,200000026864,400000049215,2021-12-08,2020-12-19
20000009888,200000064837,400000043771,2021-12-02,2022-01-31
20000009889,200000044912,4000000134,2019-08-16,2021-06-11
20000009889,200000059501,40000002,2021-06-09,2022-05-06
20000009889,200000064814,4000000983,2019-09-24,2022-04-26
20000009890,200000010058,400000069999,2021-12-09,2021-05-27
20000009890,200000087524,400000060879,2021-09-09,2019-11-15
20000009890,200000087885,400000034313,2020-01-15,2020-12-29
20000009891,200000025667,400000044728,2020-09-07,2019-12-21
20000009891,200000053773,4000000719,2021-09-13,2022-05-07
20000009892,200000022424,400000018,2019-11-17,2019-09-07
20000009892,200000057914,400000066660,2020-07-07,2021-01-11
20000009893,200000028899,400000033,2020-02-24,2020-09-11
20000009893,200000065532,4000000275,2022-02-22,2021-07-07
20000009893,200000088734,400000023147,2020-11-17,2020-01-12
20000009894,200000027892,400000044789,2020-06-20,2021-01-29
20000009894,200000049943,400000033596,2019-07-26,2020-10-11
20000009895,200000032902,400000088,2022-05-15,2021-12-29
20000009895,200000091773,400000037846,2019-12-28,2020-10-20
20000009896,200000042643,400000030487,2019-12-03,2019-12-08
20000009896,200000050222,400000023903,2021-01-11,2020-12-09
20000009897,200000034928,40000001,2019-11-23,2020-09-14
20000009897,200000072122,40000005310,2021-12-10,2019-08-28
20000009898,200000053126,400000046,2021-04-25,2022-03-13
20000009898,200000090174,400000017464,2020-07-21,2021-02-25
20000009898,200000093684,40000001,2022-06-15,2020-09-04
20000009899,200000081869,40000001,2020-09-13,2019-12-29
20000009900,200000078750,40000006546,2019-08-19,2021-09-02
20000009900,200000090285,40000002,2020-07-11,2021-12-26
20000009901,200000067740,40000002,2021-04-20,2020-02-26
20000009901,200000087773,4000000465,2021-12-07,2021-08-16
20000009902,200000017742,40000007776,2021-06-18,2019-12-25
20000009903,200000035549,400000068323,2021-11-09,2020-09-25
20000009903,200000038489,40000001,2019-10-20,2020-07-29
20000009904,200000012271,400000048676,2021-11-24,2020-01-03
20000009904,200000013801,4000000415,2020-09-30,2021-04-15
20000009904,200000019322,400000039269,2020-08-08,2021-05-19
20000009905,200000067713,4000000942,2020-04-14,2021-11-15
20000009905,200000072373,400000065795,2021-02-18,2021-08-31
20000009905,200000093110,4000000292,2019-10-05,2021-11-23
20000009906,200000021934,4000000955,2020-12-19,2019-10-07
20000009906,200000084407,400000087,2021-05-20,2019-08-19
20000009907,200000057762,400000018486,2019-07-13,2020-08-09
20000009907,200000083092,40000001,2021-12-31,2021-11-18
20000009907,200000084565,40000003,2020-04-20,2021-05-30
20000009908,200000036556,400000018,2020-12-04,2020-02-03
20000009908,200000045048,40000007,2020-07-23,2019-10-01
20000009909,200000044100,40000001,2020-08-09,2019-08-16
20000009909,200000060487,4000000781,2021-07-10,2019-07-03
20000009909,200000068287,400000044599,2020-03-16,2021-02-25
20000009910,200000034357,40000004,2021-07-01,2020-06-26
20000009910,200000061625,400000012951,2021-06-18,2022-04-21
20000009910,200000071121,400000068412,2019-12-18,2019-10-23
20000009911,200000017192,400000053302,2022-03-10,2019-11-07
20000009911,200000053540,400000039,2022-03-22,2020-12-14
20000009912,200000019590,40000002,2021-11-29,2021-07-12
20000009912,200000021169,40000001694,2021-10-10,2020-03-18
