corp_id,corp_name,corp_address,is_risky,risk_profile
co_1359,四通网络有限公司,澳门特别行政区琳县沈北新王路Q座\ 792869,False,NA
co_1360,网新恒天网络有限公司,重庆市海口县金平海门路h座\ 702042,False,NA
co_1361,济南亿次元科技有限公司,广东省齐齐哈尔市梁平王路z座\ 610323,False,NA
co_1362,思优信息有限公司,内蒙古自治区巢湖市怀柔南昌街G座\ 182226,False,NA
co_1363,戴硕电子科技有限公司,湖南省上海市城北童路p座\ 871105,False,NA
co_1364,九方传媒有限公司,辽宁省瑞市金平邯郸路V座\ 624472,False,NA
co_1365,彩虹网络有限公司,香港特别行政区银川县上街郭街A座\ 593831,False,NA
co_1366,雨林木风计算机网络有限公司,福建省佛山市沈北新大冶路H座\ 847789,False,NA
co_1367,趋势网络有限公司,澳门特别行政区合肥市永川太原街M座\ 256383,False,NA
co_1368,商软冠联信息有限公司,山东省西安市合川海口街v座\ 317570,False,NA
co_1369,恩悌网络有限公司,山东省芳市安次西安路U座\ 394748,False,NA
co_1370,创联世纪网络有限公司,浙江省红梅市合川张路C座\ 720213,False,NA
co_1371,七喜网络有限公司,陕西省柳州市浔阳兴安盟街P座\ 948635,False,NA
co_1372,太极科技有限公司,辽宁省呼和浩特县怀柔大冶街V座\ 275811,False,NA
co_1373,鸿睿思博传媒有限公司,青海省柳州县锡山石家庄路P座\ 885560,False,NA
co_1374,太极网络有限公司,澳门特别行政区建平县牧野胡路f座\ 945310,False,NA
co_1375,中建创业信息有限公司,上海市哈尔滨县高坪陈路n座\ 640287,False,NA
co_1376,方正科技信息有限公司,上海市潮州县孝南李街U座\ 627728,False,NA
co_1377,昊嘉网络有限公司,河南省成都县城东深圳路C座\ 650233,False,NA
co_1378,雨林木风计算机传媒有限公司,青海省雷县丰都广州街J座\ 862968,False,NA
co_1379,良诺网络有限公司,香港特别行政区东莞市魏都朱路O座\ 166469,False,NA
co_1380,时刻网络有限公司,北京市秀兰县高坪姚路H座\ 963028,False,NA
co_1381,海创网络有限公司,海南省桂花县徐汇宜都街K座\ 677416,False,NA
co_1382,良诺科技有限公司,云南省巢湖市朝阳郭街e座\ 209346,False,NA
co_1383,中建创业网络有限公司,天津市红市朝阳太原街L座\ 710455,False,NA
co_1384,时刻信息有限公司,重庆市石家庄市海港薛路y座\ 615840,False,NA
co_1385,浦华众城信息有限公司,福建省畅县浔阳徐路n座\ 761124,False,NA
co_1386,艾提科信传媒有限公司,贵州省潜江市平山乌鲁木齐路H座\ 720159,False,NA
co_1387,飞利信网络有限公司,上海市兴安盟县吉区刘路G座\ 388391,False,NA
co_1388,南康传媒有限公司,山东省龙县门头沟大冶街T座\ 148407,False,NA
co_1389,彩虹传媒有限公司,西藏自治区海门县璧山武汉街n座\ 373802,False,NA
co_1390,巨奥信息有限公司,青海省利县沈北新武路z座\ 759398,False,NA
co_1391,双敏电子传媒有限公司,广东省西宁县朝阳邱路e座\ 281591,False,NA
co_1392,毕博诚信息有限公司,安徽省宁市长寿李路l座\ 417363,False,NA
co_1393,戴硕电子科技有限公司,云南省齐齐哈尔县合川海口路X座\ 351734,False,NA
co_1394,维旺明科技有限公司,陕西省六安县江北崔街G座\ 823135,False,NA
co_1395,MBP软件传媒有限公司,海南省巢湖县永川裴街X座\ 489298,False,NA
co_1396,惠派国际公司科技有限公司,西藏自治区长春市合川陈路J座\ 496492,False,NA
co_1397,合联电子网络有限公司,江西省明县门头沟苟街E座\ 790368,False,NA
co_1398,良诺网络有限公司,宁夏回族自治区东莞县和平蒋街d座\ 498684,False,NA
co_1399,毕博诚信息有限公司,台湾省西宁市丰都宁德路F座\ 413391,False,NA
co_1400,快讯科技有限公司,山东省东莞市沙湾重庆街E座\ 134162,False,NA
co_1401,通际名联科技有限公司,湖北省成县大东东莞街z座\ 480024,False,NA
co_1402,华泰通安网络有限公司,台湾省秀梅县海陵合山街D座\ 718156,False,NA
co_1403,易动力网络有限公司,重庆市宜都市牧野汪路J座\ 973714,False,NA
co_1404,七喜信息有限公司,山西省太原县丰都澳门路L座\ 702730,False,NA
co_1405,趋势传媒有限公司,湖北省秀兰市上街郑州路t座\ 689685,False,NA
co_1406,易动力传媒有限公司,宁夏回族自治区拉萨县南长郑州路I座\ 653240,False,NA
co_1407,同兴万点网络有限公司,陕西省南京县静安贵阳路f座\ 886580,False,NA
co_1408,浙大万朋信息有限公司,西藏自治区拉萨市西夏刘路r座\ 660537,False,NA
co_1409,浙大万朋网络有限公司,浙江省桂荣县大东汕尾街t座\ 937656,False,NA
co_1410,快讯信息有限公司,云南省佛山市沙市黄街d座\ 215295,False,NA
co_1411,南康科技有限公司,新疆维吾尔自治区博市安次邓路V座\ 201859,False,NA
co_1412,昊嘉传媒有限公司,新疆维吾尔自治区惠州县南长宜都街V座\ 185468,False,NA
co_1413,东方峻景网络有限公司,宁夏回族自治区深圳市山亭张街u座\ 970912,False,NA
co_1414,盟新传媒有限公司,台湾省郑州县孝南天津街x座\ 936670,False,NA
co_1415,同兴万点网络有限公司,广东省秀梅市白云潜江街y座\ 438709,False,NA
co_1416,易动力科技有限公司,天津市志强县高明战路W座\ 386427,False,NA
co_1417,网新恒天科技有限公司,广西壮族自治区济南市海陵卓路K座\ 767989,False,NA
co_1418,联软科技有限公司,天津市兴安盟市平山李街s座\ 562524,False,NA
co_1419,银嘉传媒有限公司,北京市磊市蓟州广州街W座\ 767645,False,NA
co_1420,襄樊地球村信息有限公司,澳门特别行政区兴城县高明崔街c座\ 951049,False,NA
co_1421,鸿睿思博科技有限公司,广西壮族自治区天津市大东海门街Q座\ 486845,False,NA
co_1422,佳禾科技有限公司,新疆维吾尔自治区嘉禾市长寿蒋路s座\ 303011,False,NA
co_1423,易动力网络有限公司,湖北省济南市海陵乌鲁木齐街B座\ 547537,False,NA
co_1424,昂歌信息信息有限公司,山西省敏县沈河辽阳路G座\ 485656,False,NA
co_1425,昂歌信息科技有限公司,山东省玉珍县淄川兰州路e座\ 144751,False,NA
co_1426,黄石金承信息有限公司,重庆市汕尾县江北柳州街O座\ 105735,False,NA
co_1427,艾提科信科技有限公司,西藏自治区石家庄县朝阳嘉禾街v座\ 518868,False,NA
co_1428,图龙信息网络有限公司,新疆维吾尔自治区燕市金平刘路W座\ 605560,False,NA
co_1429,鑫博腾飞传媒有限公司,湖北省丽丽县江北邵街d座\ 109556,False,NA
co_1430,恩悌网络有限公司,吉林省小红县城北尹路r座\ 361765,False,NA
co_1431,银嘉传媒有限公司,河北省柳州市高明董路Z座\ 641323,False,NA
co_1432,浙大万朋网络有限公司,天津市秀云县闵行张家港街R座\ 690027,False,NA
co_1433,创联世纪传媒有限公司,福建省云市永川永安街m座\ 655407,False,NA
co_1434,太极传媒有限公司,安徽省娜县丰都邱路A座\ 829265,False,NA
co_1435,艾提科信传媒有限公司,山东省桂珍市静安昆明路m座\ 601779,False,NA
co_1436,时空盒数字网络有限公司,河北省广州市沈河张家港路q座\ 520839,False,NA
co_1437,创汇科技有限公司,海南省武汉市魏都辛集街E座\ 920980,False,NA
co_1438,良诺科技有限公司,上海市呼和浩特县白云佛山路h座\ 743049,False,NA
co_1439,迪摩网络有限公司,四川省畅县高港姚街j座\ 904691,False,NA
co_1440,维涛科技有限公司,陕西省璐县徐汇马鞍山路r座\ 860633,False,NA
co_1441,四通科技有限公司,安徽省汕尾县沙湾徐街A座\ 992805,False,NA
co_1442,网新恒天信息有限公司,河南省东莞市沙市孙街c座\ 418627,False,NA
co_1443,联软网络有限公司,贵州省太原市城东张家港街y座\ 519607,False,NA
co_1444,南康传媒有限公司,澳门特别行政区潮州市六枝特天津街e座\ 909221,False,NA
co_1445,南康科技有限公司,西藏自治区兴安盟县长寿高路e座\ 715392,False,NA
co_1446,雨林木风计算机传媒有限公司,黑龙江省桂芳市高坪潜江街S座\ 166136,False,NA
co_1447,网新恒天科技有限公司,山西省西安县安次马鞍山街p座\ 440155,False,NA
co_1448,艾提科信信息有限公司,四川省涛县山亭任街B座\ 115105,False,NA
co_1449,联软信息有限公司,澳门特别行政区荆门县金平唐路f座\ 235884,False,NA
co_1450,戴硕电子传媒有限公司,山东省武汉市沈北新冯街Y座\ 283425,False,NA
co_1451,MBP软件传媒有限公司,安徽省成都县城东张路k座\ 722221,False,NA
co_1452,创联世纪信息有限公司,贵州省建市合川武街x座\ 781998,False,NA
co_1453,富罳信息有限公司,安徽省明市锡山辛集街u座\ 979610,False,NA
co_1454,创联世纪传媒有限公司,澳门特别行政区北镇县山亭柳州路E座\ 160247,False,NA
co_1455,MBP软件信息有限公司,黑龙江省霞县长寿北镇路u座\ 624980,False,NA
co_1456,群英传媒有限公司,安徽省建县璧山朱路O座\ 680686,False,NA
co_1457,新格林耐特传媒有限公司,北京市淑珍县金平武汉路l座\ 588043,False,NA
co_1458,飞海科技传媒有限公司,浙江省银川县永川邓路B座\ 347071,False,NA
co_1459,中建创业科技有限公司,四川省雪梅县萧山柳州街Y座\ 860896,False,NA
co_1460,盟新传媒有限公司,辽宁省平市永川南宁街w座\ 948174,False,NA
co_1461,中建创业科技有限公司,湖南省潮州市金平余路H座\ 914780,False,NA
co_1462,天开信息有限公司,北京市马鞍山市海陵方街g座\ 460819,False,NA
co_1463,佳禾科技有限公司,贵州省佛山市清河简街J座\ 299874,False,NA
co_1464,方正科技网络有限公司,福建省杨县沙湾吴路r座\ 915824,False,NA
co_1465,富罳传媒有限公司,安徽省彬县南溪沈阳街M座\ 957540,False,NA
co_1466,东方峻景信息有限公司,重庆市秀英县上街海门街j座\ 120780,False,NA
co_1467,商软冠联网络有限公司,辽宁省艳县静安武汉路p座\ 268035,False,NA
co_1468,信诚致远传媒有限公司,浙江省南京县普陀孙街O座\ 526906,False,NA
co_1469,快讯科技有限公司,辽宁省哈尔滨县蓟州罗路K座\ 756245,False,NA
co_1470,思优网络有限公司,内蒙古自治区北京市孝南张街w座\ 210263,False,NA
co_1471,新格林耐特传媒有限公司,重庆市合肥县房山六安路G座\ 226277,False,NA
co_1472,数字100传媒有限公司,天津市哈尔滨县沙湾李街C座\ 806904,False,NA
co_1473,南康网络有限公司,澳门特别行政区荆门县沙市甘路V座\ 732795,False,NA
co_1474,商软冠联信息有限公司,新疆维吾尔自治区辉市黄浦金路O座\ 274064,False,NA
co_1475,天益传媒有限公司,湖南省浩县合川合肥路b座\ 591457,False,NA
co_1476,方正科技科技有限公司,河北省荆门县城东福州街u座\ 149695,False,NA
co_1477,信诚致远传媒有限公司,云南省上海市牧野刘街B座\ 459732,False,NA
co_1478,联软传媒有限公司,吉林省静县南溪东莞街a座\ 151070,False,NA
co_1479,昊嘉网络有限公司,江西省梧州县清浦惠州路U座\ 973095,False,NA
co_1480,MBP软件网络有限公司,江苏省汕尾市南溪王街F座\ 840224,False,NA
co_1481,万迅电脑传媒有限公司,广东省冬梅县清城胡路J座\ 130773,False,NA
co_1482,盟新传媒有限公司,澳门特别行政区波县江北刘路x座\ 541653,False,NA
co_1483,创联世纪科技有限公司,重庆市雷市长寿杨路c座\ 670136,False,NA
co_1484,黄石金承科技有限公司,陕西省南宁市金平王路N座\ 959378,False,NA
co_1485,方正科技科技有限公司,广东省秀云市高坪淮安街V座\ 291830,False,NA
co_1486,万迅电脑信息有限公司,浙江省阜新市沈河香港路J座\ 317726,False,NA
co_1487,新格林耐特科技有限公司,安徽省石家庄市魏都马鞍山街t座\ 899207,False,NA
co_1488,盟新传媒有限公司,澳门特别行政区淑珍市蓟州田街q座\ 783367,False,NA
co_1489,良诺网络有限公司,香港特别行政区西宁市魏都李街S座\ 120102,False,NA
co_1490,浙大万朋信息有限公司,陕西省香港市徐汇车街S座\ 517649,False,NA
co_1491,易动力科技有限公司,山西省淮安市城北何街f座\ 636059,False,NA
co_1492,东方峻景传媒有限公司,广东省凤兰县华龙兰州街p座\ 736314,False,NA
co_1493,合联电子信息有限公司,台湾省红县大兴广州街C座\ 731524,False,NA
co_1494,易动力科技有限公司,新疆维吾尔自治区娜市上街马鞍山路s座\ 222537,False,NA
co_1495,佳禾网络有限公司,吉林省北镇市六枝特沈阳路J座\ 655856,False,NA
co_1496,昊嘉科技有限公司,湖南省晨市黄浦深圳路O座\ 132744,False,NA
co_1497,太极科技有限公司,广东省玉兰市龙潭冯路L座\ 251631,False,NA
co_1498,兰金电子网络有限公司,海南省英县海陵汕尾街u座\ 161056,False,NA
co_1499,七喜科技有限公司,陕西省刚县锡山朱路l座\ 642006,False,NA
co_1500,恩悌传媒有限公司,香港特别行政区惠州市璧山徐街r座\ 265594,False,NA
co_1501,太极信息有限公司,澳门特别行政区丽县翔安阜新路C座\ 784655,False,NA
co_1502,九方网络有限公司,贵州省兰州市梁平陈街f座\ 635593,False,NA
co_1503,图龙信息传媒有限公司,吉林省海口县黄浦罗街A座\ 756687,False,NA
co_1504,雨林木风计算机传媒有限公司,江苏省颖市滨城宋路N座\ 794664,False,NA
co_1505,华泰通安信息有限公司,天津市兰州市沈河广州路Z座\ 631892,False,NA
co_1506,开发区世创网络有限公司,浙江省秀云县六枝特罗路e座\ 440555,False,NA
co_1507,诺依曼软件传媒有限公司,重庆市琳市南长朱路i座\ 624121,False,NA
co_1508,合联电子信息有限公司,上海市玉县双滦马路O座\ 115463,False,NA
co_1509,巨奥科技有限公司,山西省六安县锡山徐路T座\ 931453,False,NA
co_1510,超艺传媒有限公司,青海省小红县金平重庆路x座\ 953814,False,NA
co_1511,精芯传媒有限公司,黑龙江省文市魏都宁德街Z座\ 224041,False,NA
co_1512,雨林木风计算机传媒有限公司,宁夏回族自治区利县长寿海门街I座\ 837076,False,NA
co_1513,九方科技有限公司,湖北省石家庄市东城邓街a座\ 833891,False,NA
co_1514,兰金电子信息有限公司,河北省上海县东城黄路X座\ 260228,False,NA
co_1515,维旺明科技有限公司,上海市荣市龙潭张街d座\ 957644,False,NA
co_1516,思优网络有限公司,贵州省慧市高港程街S座\ 825211,False,NA
co_1517,飞海科技科技有限公司,江西省重庆县沈北新毕路f座\ 199814,False,NA
co_1518,群英信息有限公司,广东省璐市房山李路g座\ 663013,False,NA
co_1519,昂歌信息网络有限公司,云南省辛集县普陀重庆路e座\ 124172,False,NA
co_1520,数字100科技有限公司,黑龙江省兴安盟县花溪北京路Z座\ 662274,False,NA
co_1521,南康传媒有限公司,青海省俊县六枝特郑州街C座\ 195509,False,NA
co_1522,四通信息有限公司,宁夏回族自治区彬市山亭杭州路y座\ 694382,False,NA
co_1523,联软传媒有限公司,贵州省北京县花溪梧州街I座\ 672742,False,NA
co_1524,易动力信息有限公司,内蒙古自治区南昌市南长北京街N座\ 496765,True,现在知道经济包括事情.
co_1525,新宇龙信息科技有限公司,宁夏回族自治区福州市南溪潮州路x座\ 325246,False,NA
co_1526,万迅电脑传媒有限公司,江西省成县海陵张街X座\ 318054,False,NA
co_1527,快讯传媒有限公司,浙江省红梅县浔阳王路i座\ 704955,False,NA
co_1528,昊嘉网络有限公司,云南省利县房山辛集街g座\ 133345,False,NA
co_1529,昊嘉传媒有限公司,辽宁省梧州市魏都哈尔滨街g座\ 742431,False,NA
co_1530,时空盒数字信息有限公司,天津市佳市上街陈街n座\ 366783,False,NA
co_1531,合联电子传媒有限公司,湖南省天津市南湖辽阳路m座\ 156490,False,NA
co_1532,方正科技科技有限公司,重庆市南宁县平山王路b座\ 572086,False,NA
co_1533,精芯信息有限公司,江西省郑州市上街宁德街w座\ 610682,False,NA
co_1534,国讯信息有限公司,台湾省澳门市怀柔武汉街g座\ 538967,False,NA
co_1535,创亿传媒有限公司,湖南省张家港县江北合山路a座\ 636571,False,NA
co_1536,立信电子信息有限公司,河北省惠州市朝阳哈尔滨街z座\ 385456,False,NA
co_1537,华泰通安信息有限公司,重庆市贵阳县翔安苗路C座\ 454775,False,NA
co_1538,太极科技有限公司,重庆市洋县友好南京街J座\ 358548,False,NA
co_1539,诺依曼软件科技有限公司,浙江省兴城市南溪蒋路J座\ 699743,False,NA
co_1540,易动力科技有限公司,香港特别行政区淑英市南湖郑州路Q座\ 819646,False,NA
co_1541,群英科技有限公司,四川省海口市龙潭何街w座\ 830146,False,NA
co_1542,商软冠联信息有限公司,宁夏回族自治区文市淄川通辽街E座\ 180416,False,NA
co_1543,佳禾网络有限公司,河北省峰县沈河六盘水路v座\ 618585,False,NA
co_1544,国讯科技有限公司,重庆市桂珍县静安银川街E座\ 153217,False,NA
co_1545,商软冠联传媒有限公司,内蒙古自治区六盘水市沈河西安街N座\ 236617,False,NA
co_1546,襄樊地球村网络有限公司,新疆维吾尔自治区云县涪城深圳路B座\ 504230,False,NA
co_1547,商软冠联科技有限公司,江苏省桂花县门头沟姚街U座\ 929208,False,NA
co_1548,海创网络有限公司,西藏自治区沈阳市孝南马鞍山街L座\ 154691,False,NA
co_1549,九方信息有限公司,北京市西安县海港武汉路f座\ 815649,False,NA
co_1550,开发区世创网络有限公司,北京市璐市安次荆门路U座\ 274373,False,NA
co_1551,联软传媒有限公司,云南省云市沙湾黄街o座\ 452899,False,NA
co_1552,超艺网络有限公司,黑龙江省洋县兴山李街f座\ 853224,False,NA
co_1553,凌颖信息传媒有限公司,台湾省宜都市龙潭成都路M座\ 516458,False,NA
co_1554,九方网络有限公司,安徽省广州市黄浦胡路X座\ 182523,False,NA
co_1555,数字100科技有限公司,天津市莉县友好易街n座\ 657308,False,NA
co_1556,万迅电脑传媒有限公司,宁夏回族自治区长春市龙潭张街I座\ 214541,False,NA
co_1557,晖来计算机信息有限公司,山西省汕尾市翔安宜都路K座\ 982358,False,NA
co_1558,艾提科信网络有限公司,陕西省合山县浔阳阜新路n座\ 271798,False,NA
co_1559,迪摩科技有限公司,江西省上海市东丽袁街Y座\ 508185,False,NA
co_1560,诺依曼软件信息有限公司,山东省西宁市门头沟合肥路T座\ 887269,False,NA
co_1561,凌颖信息科技有限公司,江苏省天津县花溪徐街U座\ 174636,False,NA
co_1562,雨林木风计算机信息有限公司,香港特别行政区淮安县孝南马街t座\ 774680,False,NA
co_1563,迪摩网络有限公司,宁夏回族自治区巢湖市南溪香港街A座\ 922059,False,NA
co_1564,兰金电子信息有限公司,西藏自治区宜都县涪城苟路l座\ 358900,False,NA
co_1565,方正科技信息有限公司,贵州省娜县普陀关岭路b座\ 931369,False,NA
co_1566,中建创业网络有限公司,吉林省惠州县房山邯郸路A座\ 462136,False,NA
co_1567,盟新传媒有限公司,江西省龙市南长乌鲁木齐路k座\ 683702,False,NA
co_1568,晖来计算机传媒有限公司,重庆市东莞市和平冯街B座\ 848065,False,NA
co_1569,昂歌信息传媒有限公司,台湾省英市魏都赵街x座\ 171352,False,NA
co_1570,海创传媒有限公司,湖南省瑜县蓟州何街F座\ 404190,False,NA
co_1571,维涛信息有限公司,甘肃省秀珍县和平李路Z座\ 863324,False,NA
co_1572,恒聪百汇科技有限公司,湖北省宜都县房山嘉禾路f座\ 774264,False,NA
co_1573,东方峻景科技有限公司,新疆维吾尔自治区桂香市六枝特杨街f座\ 927389,False,NA
co_1574,联通时科科技有限公司,陕西省通辽市山亭通辽路H座\ 405132,False,NA
co_1575,鑫博腾飞信息有限公司,河南省张家港市东城杨街P座\ 725592,False,NA
co_1576,维旺明网络有限公司,宁夏回族自治区淑英县清浦黄路Y座\ 689162,False,NA
co_1577,时刻传媒有限公司,天津市平市滨城王路F座\ 919353,False,NA
co_1578,浙大万朋科技有限公司,贵州省红县静安陈街F座\ 695839,False,NA
co_1579,信诚致远网络有限公司,重庆市秀梅市蓟州拉萨街W座\ 122997,False,NA
co_1580,浦华众城信息有限公司,河北省倩市清浦刘街q座\ 348826,False,NA
co_1581,商软冠联信息有限公司,江西省军市长寿南京路X座\ 930352,False,NA
co_1582,四通网络有限公司,江西省乌鲁木齐市南湖杨街f座\ 619790,False,NA
co_1583,联软网络有限公司,江西省宁县东城冯街C座\ 480743,False,NA
co_1584,信诚致远网络有限公司,澳门特别行政区阜新市梁平六盘水街e座\ 466319,False,NA
co_1585,维旺明传媒有限公司,西藏自治区汕尾市华龙通辽街m座\ 838466,False,NA
co_1586,华泰通安传媒有限公司,四川省梅市沙湾海口路a座\ 988388,False,NA
co_1587,双敏电子信息有限公司,台湾省梧州县永川吴路w座\ 422239,False,NA
co_1588,七喜传媒有限公司,河北省永安市孝南大冶路u座\ 469858,False,NA
co_1589,天开科技有限公司,香港特别行政区丽市沈北新赵街p座\ 300607,False,NA
co_1590,华成育卓科技有限公司,江苏省艳县徐汇杨路U座\ 374968,False,NA
co_1591,趋势信息有限公司,云南省荆门市友好上海街o座\ 484103,False,NA
co_1592,华泰通安信息有限公司,江西省哈尔滨市安次永安路e座\ 971278,False,NA
co_1593,华泰通安科技有限公司,河南省沈阳县城东哈尔滨街X座\ 572156,False,NA
co_1594,创亿网络有限公司,北京市荆门市魏都太原街S座\ 486611,False,NA
co_1595,昊嘉传媒有限公司,澳门特别行政区东莞市沈河南京街t座\ 449164,False,NA
co_1596,网新恒天信息有限公司,重庆市莹县白云林街T座\ 724393,False,NA
co_1597,信诚致远科技有限公司,云南省峰市城北颜路L座\ 451724,False,NA
co_1598,数字100科技有限公司,山西省北镇市普陀辽阳路o座\ 456106,False,NA
co_1599,数字100传媒有限公司,安徽省伟市静安合山街D座\ 473650,False,NA
co_1600,九方网络有限公司,辽宁省太原县蓟州徐街i座\ 635231,False,NA
co_1601,浙大万朋信息有限公司,四川省呼和浩特县永川苗街B座\ 208832,False,NA
co_1602,国讯信息有限公司,甘肃省梧州市浔阳杨街u座\ 602839,False,NA
co_1603,戴硕电子网络有限公司,云南省辛集县清河兴安盟路N座\ 514946,False,NA
co_1604,凌云网络有限公司,河南省志强县龙潭北京路R座\ 630270,False,NA
co_1605,佳禾信息有限公司,黑龙江省刚市平山罗街B座\ 175687,False,NA
co_1606,惠派国际公司网络有限公司,天津市嘉禾县沙湾南昌路U座\ 997419,False,NA
co_1607,快讯信息有限公司,北京市杭州县合川蔡路m座\ 721280,False,NA
co_1608,艾提科信传媒有限公司,江苏省郑州县高港赵街Y座\ 394065,False,NA
co_1609,毕博诚科技有限公司,四川省玉英市吉区林路X座\ 822439,False,NA
co_1610,超艺网络有限公司,四川省晨市海陵陈街m座\ 894540,False,NA
co_1611,明腾信息有限公司,西藏自治区浩县南溪柳州街g座\ 761800,False,NA
co_1612,维旺明科技有限公司,西藏自治区上海县沙市胡街W座\ 403805,False,NA
co_1613,凌颖信息科技有限公司,福建省呼和浩特市静安宁德街m座\ 273385,False,NA
co_1614,凌云信息有限公司,山东省瑞市涪城周街d座\ 341583,False,NA
co_1615,艾提科信网络有限公司,安徽省通辽市江北广州路a座\ 559913,False,NA
co_1616,精芯信息有限公司,福建省西安县安次贵阳街y座\ 680545,False,NA
co_1617,时空盒数字传媒有限公司,辽宁省丽丽市房山蔡街n座\ 361104,False,NA
co_1618,惠派国际公司科技有限公司,四川省合肥市普陀澳门路o座\ 887986,False,NA
co_1619,凌颖信息网络有限公司,青海省小红市萧山张街b座\ 833559,False,NA
co_1620,中建创业传媒有限公司,香港特别行政区璐县淄川深圳街q座\ 369066,False,NA
co_1621,数字100传媒有限公司,广西壮族自治区斌县浔阳张街k座\ 363692,False,NA
co_1622,双敏电子网络有限公司,陕西省沈阳县璧山杨路N座\ 843730,False,NA
co_1623,中建创业传媒有限公司,西藏自治区秀兰市东丽沈阳路b座\ 418413,False,NA
co_1624,飞海科技传媒有限公司,湖南省桂花市牧野郑州路x座\ 158185,False,NA
co_1625,快讯信息有限公司,宁夏回族自治区柳州市萧山任街A座\ 984640,False,NA
co_1626,七喜网络有限公司,福建省欣县安次成都路R座\ 896711,False,NA
co_1627,数字100科技有限公司,江西省广州县龙潭长春路k座\ 993258,False,NA
co_1628,明腾网络有限公司,湖南省南宁市新城袁路l座\ 428214,False,NA
co_1629,恩悌科技有限公司,福建省合肥县大东邯郸路j座\ 956064,False,NA
co_1630,维涛传媒有限公司,重庆市海燕市萧山成都街Q座\ 157647,False,NA
co_1631,海创网络有限公司,吉林省哈尔滨市高港广州街V座\ 994036,False,NA
co_1632,超艺科技有限公司,陕西省冬梅县朝阳刘路M座\ 769877,False,NA
co_1633,联通时科传媒有限公司,天津市阜新县华龙柏路P座\ 462682,False,NA
co_1634,维旺明网络有限公司,浙江省哈尔滨市友好林街x座\ 482086,False,NA
co_1635,时刻网络有限公司,湖南省沈阳县龙潭李街U座\ 789915,False,NA
co_1636,群英传媒有限公司,宁夏回族自治区娟县涪城长春路v座\ 353532,False,NA
co_1637,明腾科技有限公司,福建省琳县南湖阜新街h座\ 293866,False,NA
co_1638,维涛传媒有限公司,广西壮族自治区云县闵行澳门街P座\ 263522,False,NA
co_1639,超艺信息有限公司,贵州省六盘水县吉区张街o座\ 580600,True,教育怎么继续必须原因为了中文.
co_1640,维旺明网络有限公司,西藏自治区荆门市安次合肥街J座\ 624867,False,NA
co_1641,富罳信息有限公司,陕西省惠州县梁平福州路O座\ 625862,False,NA
co_1642,创亿科技有限公司,江西省东莞市西峰陈路W座\ 513445,False,NA
co_1643,中建创业传媒有限公司,江西省拉萨县南湖冯路b座\ 879347,False,NA
co_1644,天益网络有限公司,江苏省宜都县崇文南京街d座\ 153129,False,NA
co_1645,通际名联传媒有限公司,广东省郑州县六枝特沈路i座\ 439099,False,NA
co_1646,昂歌信息科技有限公司,西藏自治区深圳市孝南薛街R座\ 655129,False,NA
co_1647,思优网络有限公司,辽宁省静县魏都樊街Y座\ 303914,False,NA
co_1648,盟新传媒有限公司,西藏自治区利市萧山成街V座\ 418597,False,NA
co_1649,富罳传媒有限公司,四川省建军县南溪汕尾街m座\ 193586,False,NA
co_1650,立信电子传媒有限公司,辽宁省成都市上街澳门路z座\ 893870,False,NA
co_1651,巨奥传媒有限公司,辽宁省武汉县江北薛路e座\ 374014,False,NA
co_1652,佳禾信息有限公司,内蒙古自治区深圳市龙潭张街c座\ 695678,False,NA
co_1653,同兴万点信息有限公司,北京市燕县清城张街G座\ 977558,False,NA
co_1654,群英传媒有限公司,江苏省秀华县魏都台北街k座\ 658431,False,NA
co_1655,超艺信息有限公司,福建省香港县高明王路g座\ 465819,False,NA
co_1656,网新恒天信息有限公司,陕西省建华市黄浦孔街g座\ 151465,False,NA
co_1657,昊嘉网络有限公司,四川省强县璧山王街K座\ 568277,False,NA
co_1658,海创传媒有限公司,西藏自治区亮市清城永安路Q座\ 195326,False,NA
co_1659,鑫博腾飞科技有限公司,香港特别行政区金凤市大东张路U座\ 200059,False,NA
co_1660,鑫博腾飞网络有限公司,广西壮族自治区娟县上街廖路d座\ 628687,False,NA
co_1661,毕博诚传媒有限公司,广西壮族自治区香港县璧山张路p座\ 174545,False,NA
co_1662,华成育卓网络有限公司,海南省静市淄川兴安盟街E座\ 431786,False,NA
co_1663,MBP软件传媒有限公司,内蒙古自治区佛山市南湖余路Q座\ 536773,False,NA
co_1664,惠派国际公司信息有限公司,台湾省倩县徐汇潜江路S座\ 821139,False,NA
co_1665,创联世纪网络有限公司,宁夏回族自治区俊县高坪六盘水路R座\ 739183,False,NA
co_1666,时刻传媒有限公司,四川省西宁市沙市南京街l座\ 446989,False,NA
co_1667,创亿网络有限公司,山东省秀兰市大兴宁德路j座\ 635717,False,NA
co_1668,鑫博腾飞网络有限公司,澳门特别行政区香港市梁平任街h座\ 927339,False,NA
co_1669,四通科技有限公司,香港特别行政区永安市滨城六安街G座\ 199533,False,NA
co_1670,天开传媒有限公司,河北省长春县白云孙街R座\ 683680,False,NA
co_1671,明腾网络有限公司,澳门特别行政区南宁市大东北镇街c座\ 434130,False,NA
co_1672,联通时科信息有限公司,北京市重庆县上街合肥街K座\ 135411,False,NA
co_1673,艾提科信传媒有限公司,湖北省辉县高坪杭州路m座\ 326493,False,NA
co_1674,易动力信息有限公司,甘肃省潜江市沙湾吴街x座\ 146699,False,NA
