src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
p_10230,p_96599,dev_647,2021-05-29,2022-03-07
p_10231,p_57911,dev_1,2020-04-02,2019-06-07
p_10231,p_62013,dev_1388,2019-08-01,2020-04-18
p_10231,p_91329,dev_1818,2020-07-12,2021-10-18
p_10232,p_27660,dev_2477,2021-03-20,2020-06-12
p_10232,p_43982,dev_1333,2020-07-22,2019-11-08
p_10232,p_90742,dev_1941,2021-12-17,2020-03-06
p_10233,p_12354,dev_27,2022-02-26,2019-08-08
p_10233,p_25767,dev_2092,2022-03-11,2021-08-20
p_10233,p_29747,dev_227,2020-08-03,2022-01-25
p_10234,p_23907,dev_2502,2019-05-23,2020-08-11
p_10234,p_63287,dev_4,2021-07-26,2022-04-19
p_10234,p_84173,dev_634,2021-04-12,2021-12-20
p_10235,p_15517,dev_8,2020-03-17,2021-02-12
p_10235,p_60687,dev_665,2020-07-17,2020-09-28
p_10235,p_62888,dev_568,2020-12-08,2019-06-23
p_10235,p_99059,dev_937,2021-01-06,2022-01-11
p_10236,p_26931,dev_8,2021-03-07,2020-03-28
p_10236,p_56736,dev_465,2020-03-23,2020-08-23
p_10236,p_60619,dev_69,2019-06-15,2019-07-15
p_10236,p_70001,dev_1,2020-11-12,2020-10-24
p_10237,p_10836,dev_2401,2020-10-04,2021-02-25
p_10237,p_13487,dev_2500,2021-09-27,2021-06-29
p_10237,p_61265,dev_15,2020-11-06,2021-04-23
p_10238,p_13157,dev_361,2020-10-07,2021-05-29
p_10238,p_13884,dev_514,2021-12-01,2022-05-04
p_10238,p_65580,dev_1,2021-04-18,2020-01-02
p_10238,p_73066,dev_1,2021-12-17,2020-05-17
p_10239,p_29518,dev_23,2020-12-14,2021-11-04
p_10239,p_95656,dev_1232,2022-03-15,2019-07-02
p_10239,p_99673,dev_764,2019-06-08,2020-03-02
p_10240,p_31678,dev_1,2019-11-25,2020-09-10
p_10240,p_69661,dev_1013,2021-07-22,2019-12-01
p_10240,p_69729,dev_2404,2022-01-02,2022-03-11
p_10241,p_30234,dev_2852,2020-04-09,2019-09-13
p_10241,p_32001,dev_3,2020-04-15,2019-12-21
p_10241,p_58002,dev_246,2019-07-13,2020-07-31
p_10241,p_89626,dev_1719,2021-12-29,2021-06-24
p_10242,p_15149,dev_692,2020-01-30,2020-07-06
p_10242,p_25080,dev_2,2021-07-28,2020-10-05
p_10242,p_99378,dev_1,2019-08-11,2021-01-20
p_10243,p_12683,dev_390,2021-06-30,2021-09-12
p_10243,p_34913,dev_904,2021-01-10,2019-08-17
p_10243,p_88724,dev_1660,2021-01-04,2020-07-08
p_10244,p_28278,dev_2294,2019-12-02,2022-05-06
p_10244,p_61717,dev_98,2020-05-20,2021-07-07
p_10244,p_63159,dev_74,2019-05-29,2021-07-15
p_10245,p_10590,dev_1085,2022-05-06,2022-03-01
p_10245,p_71004,dev_1,2021-09-03,2021-04-21
p_10245,p_78786,dev_1736,2020-10-27,2019-10-24
p_10246,p_25861,dev_741,2020-04-08,2021-06-21
p_10246,p_80749,dev_2840,2022-04-15,2021-04-25
p_10247,p_16792,dev_2321,2021-05-08,2020-11-24
p_10247,p_17765,dev_151,2019-10-22,2021-03-06
p_10247,p_79367,dev_692,2021-02-09,2021-12-11
p_10248,p_27899,dev_1422,2020-02-08,2019-11-01
p_10248,p_29078,dev_44,2021-12-08,2021-04-15
p_10248,p_73519,dev_1358,2020-10-22,2020-04-03
p_10248,p_88949,dev_2658,2020-07-22,2020-05-20
p_10249,p_28147,dev_867,2020-04-28,2019-06-14
p_10249,p_35175,dev_191,2021-02-07,2021-05-25
p_10249,p_76211,dev_677,2019-07-28,2019-12-22
p_10250,p_69915,dev_858,2020-03-23,2020-08-29
p_10250,p_79269,dev_838,2021-07-21,2021-05-06
p_10250,p_82839,dev_2481,2019-06-26,2020-10-28
p_10250,p_92031,dev_1,2021-06-24,2020-08-08
p_10251,p_13453,dev_130,2021-04-21,2021-01-26
p_10251,p_13818,dev_3,2019-08-10,2020-07-13
p_10251,p_52355,dev_555,2020-06-17,2019-08-21
p_10251,p_88883,dev_2277,2020-06-02,2022-01-03
p_10252,p_29413,dev_1103,2021-07-22,2020-07-06
p_10252,p_54714,dev_1,2020-08-14,2022-05-10
p_10252,p_60358,dev_83,2021-03-03,2020-09-21
p_10253,p_28000,dev_572,2019-12-14,2020-07-22
p_10253,p_28449,dev_1,2021-09-22,2020-03-03
p_10253,p_73424,dev_1070,2021-04-27,2021-01-25
p_10253,p_97347,dev_231,2020-02-10,2020-09-03
p_10254,p_41109,dev_1740,2021-04-04,2021-02-04
p_10254,p_60912,dev_2807,2021-09-01,2022-02-25
p_10254,p_83130,dev_1240,2020-09-23,2019-10-29
p_10254,p_98519,dev_1811,2022-05-22,2021-11-29
p_10255,p_24250,dev_1567,2021-04-09,2020-05-17
p_10255,p_63193,dev_1,2021-02-26,2020-04-27
p_10255,p_74542,dev_72,2020-09-27,2021-01-29
p_10255,p_85776,dev_651,2022-04-22,2020-04-03
p_10256,p_75136,dev_2738,2019-05-24,2020-11-23
p_10257,p_17134,dev_2327,2021-11-25,2019-05-25
p_10257,p_69513,dev_1260,2019-07-12,2020-11-04
p_10257,p_91854,dev_2590,2021-07-01,2020-02-20
p_10258,p_24481,dev_428,2021-04-16,2021-03-29
p_10258,p_72413,dev_585,2021-07-06,2022-03-27
p_10258,p_75544,dev_261,2021-02-21,2020-06-16
p_10259,p_21037,dev_771,2019-06-27,2021-09-14
p_10259,p_46048,dev_832,2021-01-03,2020-03-03
p_10259,p_75242,dev_1266,2019-07-07,2020-04-02
p_10260,p_12961,dev_417,2019-07-24,2022-02-06
p_10260,p_17164,dev_2995,2021-03-12,2019-12-30
p_10260,p_97334,dev_47,2022-05-12,2021-06-08
p_10261,p_73912,dev_2789,2021-12-01,2019-10-25
p_10261,p_86863,dev_47,2022-04-15,2019-09-10
p_10262,p_54907,dev_3,2022-02-02,2022-03-27
p_10262,p_65165,dev_1609,2020-02-02,2019-07-11
p_10262,p_88236,dev_672,2020-10-06,2021-07-10
p_10263,p_12358,dev_400,2020-11-13,2021-07-15
p_10263,p_28823,dev_2220,2020-03-15,2020-09-09
p_10263,p_51031,dev_895,2020-08-11,2019-06-08
p_10263,p_90027,dev_1,2022-02-05,2020-08-30
p_10264,p_30678,dev_1,2021-03-23,2020-11-03
p_10264,p_31514,dev_498,2022-05-02,2019-12-03
p_10264,p_32414,dev_313,2020-01-18,2021-12-31
p_10265,p_16036,dev_348,2019-10-28,2019-06-06
p_10265,p_19608,dev_2905,2019-09-14,2021-02-15
p_10265,p_30179,dev_2921,2021-03-10,2019-09-21
p_10265,p_31331,dev_712,2020-10-27,2022-03-02
p_10266,p_11560,dev_2058,2022-03-22,2021-12-05
p_10266,p_14803,dev_186,2019-10-18,2022-04-18
p_10266,p_18429,dev_8,2021-01-01,2019-12-02
p_10266,p_90596,dev_31,2020-07-31,2019-10-18
p_10267,p_14601,dev_2870,2020-05-29,2020-08-02
p_10267,p_65408,dev_63,2020-08-08,2022-04-24
p_10267,p_82494,dev_2093,2021-11-28,2021-07-13
p_10267,p_89165,dev_1,2022-02-22,2020-03-06
p_10268,p_47096,dev_74,2020-02-03,2021-01-03
p_10268,p_53827,dev_984,2020-03-30,2020-02-21
p_10268,p_84497,dev_154,2021-05-12,2021-03-05
p_10269,p_17956,dev_7,2020-02-09,2021-01-15
p_10269,p_29454,dev_8,2019-05-30,2020-10-25
p_10269,p_45751,dev_1877,2020-06-21,2019-09-18
p_10269,p_50108,dev_464,2020-07-30,2020-06-03
p_10270,p_27597,dev_7,2021-11-17,2021-06-08
p_10270,p_73483,dev_2717,2021-11-17,2019-10-16
p_10271,p_13395,dev_68,2019-10-31,2020-12-21
p_10271,p_59375,dev_1858,2021-04-08,2020-07-13
p_10271,p_68097,dev_605,2020-10-03,2019-05-25
p_10272,p_32793,dev_6,2021-08-01,2019-11-13
p_10272,p_50274,dev_50,2021-01-04,2021-03-29
p_10272,p_70114,dev_1,2019-09-27,2021-03-18
p_10272,p_91520,dev_1897,2021-08-30,2022-01-05
p_10273,p_20459,dev_797,2022-02-09,2021-12-01
p_10273,p_21767,dev_2861,2020-03-06,2021-09-07
p_10273,p_43506,dev_1394,2022-02-21,2021-10-20
p_10273,p_75337,dev_8,2019-09-03,2019-10-16
p_10274,p_27437,dev_1330,2020-12-15,2019-08-28
p_10274,p_81309,dev_2324,2020-06-10,2020-02-15
p_10276,p_10792,dev_618,2020-05-15,2021-01-18
p_10276,p_64016,dev_56,2019-11-22,2021-09-08
p_10276,p_76979,dev_22,2021-06-27,2019-11-19
p_10277,p_67577,dev_1321,2019-12-11,2021-09-18
p_10278,p_31745,dev_2794,2020-08-16,2019-08-24
p_10278,p_67946,dev_1,2019-09-26,2019-11-30
p_10278,p_77967,dev_2250,2020-05-24,2021-10-17
p_10278,p_98522,dev_8,2020-10-05,2021-05-06
p_10279,p_61310,dev_531,2020-03-24,2021-10-11
p_10279,p_79263,dev_2576,2021-05-02,2022-01-06
p_10280,p_25033,dev_1654,2019-10-13,2019-06-24
p_10280,p_44758,dev_1,2019-08-21,2020-04-19
p_10280,p_79188,dev_2095,2021-05-17,2020-03-13
p_10280,p_85770,dev_1,2020-02-04,2021-09-10
p_10281,p_21368,dev_2150,2022-03-04,2021-09-05
p_10281,p_39419,dev_1223,2021-09-11,2019-12-14
p_10281,p_41213,dev_702,2021-10-19,2020-12-01
p_10281,p_56207,dev_1215,2021-02-10,2020-09-24
p_10282,p_50870,dev_2462,2020-02-16,2022-03-25
p_10282,p_89366,dev_1114,2020-03-16,2021-02-01
p_10282,p_91871,dev_1,2021-05-14,2022-05-09
p_10282,p_97223,dev_2844,2020-04-29,2019-10-03
p_10283,p_13148,dev_886,2020-09-24,2020-07-28
p_10283,p_44439,dev_7,2021-08-22,2021-01-08
p_10283,p_69815,dev_2393,2019-10-28,2019-08-13
p_10284,p_14857,dev_10,2021-12-13,2020-01-29
p_10284,p_76518,dev_1670,2020-08-12,2022-05-17
p_10285,p_42171,dev_1782,2022-02-25,2021-07-19
p_10285,p_60139,dev_2557,2019-10-06,2019-10-25
p_10285,p_60603,dev_8,2021-05-29,2021-11-10
p_10285,p_88811,dev_2564,2020-02-05,2021-02-28
p_10286,p_48671,dev_2361,2020-06-11,2019-06-25
p_10286,p_55087,dev_1,2021-10-02,2020-03-04
p_10286,p_90584,dev_547,2021-10-05,2021-02-17
p_10286,p_95573,dev_936,2021-01-13,2019-06-03
p_10287,p_10342,dev_2632,2020-04-13,2021-03-24
p_10287,p_88299,dev_1952,2022-01-24,2020-06-30
p_10288,p_10818,dev_135,2021-02-28,2022-04-26
p_10288,p_12151,dev_420,2019-11-25,2022-04-22
p_10288,p_13033,dev_1757,2022-03-24,2021-04-12
p_10288,p_28721,dev_576,2021-02-27,2019-12-26
p_10289,p_33676,dev_1,2021-03-07,2019-11-18
p_10289,p_34477,dev_762,2020-07-20,2020-07-24
p_10289,p_96964,dev_1454,2021-04-22,2019-10-04
p_10290,p_53042,dev_2515,2021-06-15,2021-12-09
p_10290,p_55024,dev_1807,2021-12-03,2021-01-19
p_10290,p_55800,dev_1,2020-01-05,2021-07-24
p_10290,p_66049,dev_504,2021-04-05,2020-02-12
p_10291,p_23144,dev_1559,2020-07-09,2021-01-08
p_10291,p_31617,dev_1,2021-08-09,2022-05-09
p_10291,p_50943,dev_88,2019-06-24,2020-08-05
p_10292,p_33473,dev_8,2021-09-22,2021-02-09
p_10292,p_81663,dev_1,2019-12-01,2020-05-09
p_10292,p_93907,dev_729,2019-07-31,2022-02-23
p_10293,p_15351,dev_909,2020-04-24,2022-01-17
p_10293,p_74875,dev_83,2021-03-30,2020-07-22
p_10293,p_79678,dev_68,2020-06-15,2022-01-05
p_10293,p_98492,dev_1,2019-10-08,2019-12-28
p_10294,p_18127,dev_1,2019-12-21,2020-11-17
p_10294,p_21532,dev_1,2019-05-24,2020-08-05
p_10294,p_23844,dev_2578,2021-10-08,2021-07-24
p_10294,p_64554,dev_2673,2021-06-02,2020-09-08
p_10295,p_20183,dev_638,2021-03-25,2019-08-04
p_10295,p_57773,dev_446,2021-06-27,2020-04-14
p_10295,p_98611,dev_450,2019-06-14,2020-08-17
p_10296,p_15793,dev_77,2020-09-02,2020-03-07
p_10296,p_36241,dev_54,2020-04-24,2021-11-24
p_10296,p_52040,dev_1561,2021-08-05,2019-11-30
p_10296,p_86250,dev_1106,2019-07-22,2021-04-13
p_10297,p_23795,dev_432,2021-06-22,2020-06-21
p_10297,p_35281,dev_66,2019-08-30,2019-06-30
p_10298,p_19619,dev_2,2021-01-27,2021-09-22
p_10298,p_50156,dev_499,2021-02-16,2021-06-07
p_10298,p_62102,dev_412,2021-02-01,2020-11-10
p_10298,p_93579,dev_32,2021-07-12,2022-03-22
p_10299,p_22791,dev_2138,2021-06-04,2019-08-03
p_10299,p_39256,dev_990,2021-12-11,2020-10-16
p_10299,p_58513,dev_9,2019-10-12,2021-08-22
p_10299,p_68538,dev_1,2020-02-18,2020-03-15
p_10300,p_62421,dev_1,2020-08-21,2020-10-26
p_10300,p_75034,dev_8,2019-09-21,2020-01-07
p_10300,p_95486,dev_1592,2020-05-15,2022-03-12
p_10301,p_19752,dev_1244,2021-06-12,2019-12-11
p_10301,p_72847,dev_46,2021-04-30,2021-11-10
p_10301,p_86776,dev_1,2020-02-19,2019-12-22
p_10302,p_75990,dev_187,2019-10-05,2021-07-11
p_10302,p_87826,dev_155,2019-09-21,2021-09-13
p_10303,p_32353,dev_1582,2020-12-08,2021-11-05
p_10303,p_51366,dev_2372,2020-02-01,2021-11-12
p_10303,p_54438,dev_837,2022-05-19,2020-12-21
p_10303,p_85489,dev_1,2019-10-02,2021-11-06
p_10304,p_10545,dev_2657,2019-11-19,2020-04-09
p_10304,p_11316,dev_2396,2020-04-10,2021-01-20
p_10304,p_82332,dev_992,2021-06-25,2020-09-03
p_10304,p_90565,dev_973,2022-02-12,2019-06-26
p_10305,p_30335,dev_550,2020-08-28,2019-12-29
p_10305,p_61251,dev_388,2021-08-15,2019-05-28
p_10305,p_67684,dev_9,2021-04-07,2022-04-07
p_10306,p_72125,dev_983,2020-02-28,2021-10-08
p_10306,p_99441,dev_686,2021-01-28,2022-05-01
p_10307,p_15494,dev_2061,2021-12-09,2020-04-14
p_10307,p_27395,dev_10,2020-08-17,2020-04-08
p_10307,p_33915,dev_2993,2021-01-06,2020-11-29
p_10307,p_83619,dev_2841,2021-11-18,2020-10-13
p_10308,p_13938,dev_44,2021-06-14,2019-12-19
p_10308,p_36606,dev_1,2020-12-08,2021-05-24
p_10308,p_73852,dev_489,2020-08-30,2021-05-11
p_10309,p_21091,dev_2113,2022-01-07,2019-11-04
p_10309,p_38125,dev_2149,2019-08-28,2021-02-16
p_10309,p_93749,dev_17,2019-06-06,2021-09-26
p_10310,p_20864,dev_48,2021-10-11,2020-05-16
p_10310,p_32497,dev_1872,2021-08-22,2019-08-04
p_10310,p_83879,dev_664,2019-07-26,2021-09-15
p_10310,p_97027,dev_1,2021-07-15,2020-06-09
p_10311,p_17362,dev_9,2019-09-15,2021-08-10
p_10311,p_50657,dev_349,2020-01-15,2021-11-23
p_10311,p_61764,dev_5,2021-01-16,2020-09-30
p_10312,p_18233,dev_2430,2021-10-16,2021-09-08
p_10312,p_23011,dev_684,2021-08-20,2022-01-10
p_10312,p_26515,dev_2507,2021-01-22,2021-09-18
p_10313,p_32345,dev_905,2021-09-11,2021-03-09
p_10313,p_75424,dev_2386,2019-12-05,2020-11-27
p_10313,p_80892,dev_203,2019-10-13,2021-04-12
p_10314,p_14347,dev_749,2021-12-18,2019-06-03
p_10314,p_68122,dev_2656,2021-03-31,2021-08-28
p_10315,p_16127,dev_449,2020-06-18,2020-08-05
p_10315,p_42462,dev_2507,2020-09-04,2022-03-04
p_10315,p_44172,dev_2123,2021-11-27,2019-08-31
p_10315,p_47876,dev_29,2021-10-31,2021-05-11
p_10316,p_20054,dev_1464,2020-02-05,2019-07-11
p_10316,p_35093,dev_2324,2020-04-30,2021-03-05
p_10316,p_80216,dev_1,2020-10-23,2020-10-05
p_10317,p_25044,dev_2372,2020-04-30,2021-11-22
p_10317,p_65427,dev_1759,2022-04-05,2021-05-28
p_10317,p_98616,dev_80,2020-09-30,2021-09-06
p_10318,p_37947,dev_10,2021-11-08,2021-09-01
p_10318,p_42242,dev_45,2021-01-16,2019-08-06
p_10318,p_84960,dev_663,2020-06-04,2020-05-12
p_10318,p_85945,dev_631,2020-11-18,2019-11-11
p_10319,p_13079,dev_484,2019-05-27,2021-12-11
p_10319,p_62715,dev_213,2020-03-18,2020-03-01
p_10319,p_65158,dev_2924,2020-12-08,2020-07-20
p_10319,p_65994,dev_531,2020-01-10,2021-07-16
p_10320,p_23008,dev_2706,2020-08-22,2019-07-05
p_10320,p_27712,dev_705,2022-02-10,2021-04-21
p_10320,p_38618,dev_1,2021-04-12,2019-06-14
p_10321,p_30982,dev_1526,2021-05-28,2021-02-26
p_10321,p_31743,dev_1959,2020-03-22,2021-06-13
p_10321,p_48446,dev_2648,2021-04-12,2022-04-07
p_10321,p_66583,dev_2584,2020-05-26,2019-12-06
p_10322,p_14695,dev_1,2021-02-26,2020-07-30
p_10322,p_29327,dev_1090,2022-03-11,2021-04-24
p_10323,p_48469,dev_23,2021-08-24,2019-06-10
p_10323,p_54182,dev_37,2021-11-16,2021-06-06
p_10323,p_64488,dev_1,2022-02-15,2020-09-14
p_10324,p_15504,dev_1387,2020-07-10,2021-04-21
p_10324,p_26467,dev_1955,2021-03-18,2020-08-24
p_10324,p_73963,dev_1248,2021-01-09,2020-04-23
p_10324,p_90587,dev_3,2022-03-27,2022-04-21
p_10325,p_34207,dev_10,2021-08-10,2020-05-14
p_10325,p_48131,dev_880,2019-12-08,2021-08-26
p_10325,p_62668,dev_1964,2019-08-04,2020-12-30
p_10326,p_29238,dev_1522,2022-02-20,2020-11-19
p_10326,p_39140,dev_1533,2019-08-29,2021-01-21
p_10326,p_41127,dev_502,2021-06-30,2021-08-23
p_10326,p_72571,dev_2838,2021-10-14,2022-02-04
p_10327,p_36454,dev_1370,2020-03-28,2021-11-23
p_10327,p_95144,dev_5,2022-04-10,2021-07-20
p_10327,p_99566,dev_2767,2022-05-22,2020-10-04
p_10328,p_14718,dev_1209,2021-09-05,2020-05-18
p_10328,p_16752,dev_1,2021-11-26,2021-06-20
p_10328,p_21028,dev_73,2020-02-01,2021-02-10
p_10328,p_50491,dev_1,2020-08-08,2020-05-08
p_10329,p_16662,dev_2688,2021-01-10,2022-03-13
p_10329,p_72239,dev_947,2021-07-18,2020-01-16
p_10329,p_98670,dev_238,2021-05-13,2021-06-15
p_10330,p_11076,dev_421,2020-02-21,2021-03-03
p_10330,p_25848,dev_1995,2022-05-04,2020-08-08
p_10330,p_26611,dev_1613,2021-12-20,2022-02-09
p_10330,p_66118,dev_42,2022-05-09,2022-01-29
p_10331,p_26863,dev_2435,2019-12-14,2022-01-31
p_10331,p_41227,dev_1,2021-04-29,2019-11-11
p_10331,p_42378,dev_2189,2020-04-21,2021-06-08
p_10332,p_30923,dev_467,2021-06-12,2019-06-07
p_10332,p_42918,dev_691,2020-03-02,2020-09-17
p_10332,p_65613,dev_1073,2019-11-10,2021-04-21
p_10333,p_11327,dev_30,2021-01-15,2019-11-29
p_10333,p_24616,dev_1125,2020-07-09,2022-03-27
p_10333,p_63637,dev_1705,2022-04-24,2020-05-14
p_10333,p_84504,dev_97,2020-08-08,2020-06-12
p_10334,p_60581,dev_800,2020-04-03,2021-11-27
p_10334,p_77032,dev_1391,2020-02-12,2020-03-06
p_10334,p_78941,dev_1484,2020-07-08,2022-04-14
p_10335,p_28673,dev_1170,2020-08-11,2020-04-16
p_10335,p_32479,dev_620,2022-03-06,2022-01-28
p_10336,p_14431,dev_996,2019-11-16,2020-06-16
p_10336,p_32967,dev_1605,2022-05-22,2020-12-31
p_10336,p_56898,dev_1,2021-07-21,2021-09-20
p_10337,p_31008,dev_1,2019-05-25,2022-04-15
p_10337,p_93343,dev_1034,2019-07-07,2022-05-09
p_10338,p_21218,dev_1377,2022-04-17,2021-02-07
p_10338,p_23918,dev_1786,2021-10-18,2019-08-14
p_10338,p_42054,dev_2800,2020-04-09,2020-05-03
p_10339,p_32776,dev_891,2021-08-22,2020-03-25
p_10339,p_33659,dev_98,2019-12-01,2019-12-11
p_10339,p_74566,dev_1558,2020-04-27,2019-07-27
p_10340,p_14468,dev_2320,2022-03-17,2021-04-21
p_10340,p_17957,dev_1176,2019-09-19,2021-03-13
p_10340,p_28518,dev_2751,2020-10-28,2019-08-15
p_10340,p_52723,dev_94,2019-10-15,2019-06-11
p_10341,p_23134,dev_2570,2021-02-26,2022-01-20
p_10341,p_74343,dev_2560,2019-07-24,2021-01-17
p_10341,p_97977,dev_23,2019-11-16,2020-01-21
p_10342,p_17910,dev_46,2020-12-11,2021-11-08
p_10342,p_18746,dev_1078,2021-11-04,2020-07-17
p_10342,p_19438,dev_793,2020-09-30,2020-03-04
p_10343,p_25604,dev_2195,2020-10-17,2021-01-16
p_10343,p_26672,dev_1,2021-05-02,2020-01-22
p_10343,p_32208,dev_1,2022-03-16,2020-05-05
p_10343,p_90952,dev_1599,2022-02-11,2019-11-24
p_10344,p_17551,dev_118,2020-01-25,2020-06-29
p_10344,p_83741,dev_12,2020-04-19,2022-01-07
p_10345,p_13549,dev_106,2022-02-24,2022-01-24
p_10345,p_17019,dev_2417,2020-02-20,2019-08-20
p_10345,p_33385,dev_1683,2019-07-04,2019-08-21
p_10345,p_89520,dev_1705,2021-05-12,2020-11-20
p_10346,p_28190,dev_4,2020-08-02,2019-06-25
p_10346,p_30082,dev_2,2020-09-16,2020-12-22
p_10346,p_39206,dev_1729,2019-08-07,2020-11-12
p_10346,p_55562,dev_1,2020-10-07,2019-07-11
p_10347,p_16841,dev_402,2021-04-14,2021-01-03
p_10347,p_72682,dev_1092,2020-02-01,2022-03-17
p_10347,p_90533,dev_866,2021-03-26,2021-09-19
p_10348,p_34665,dev_99,2021-09-08,2019-10-06
p_10348,p_42387,dev_934,2021-07-10,2020-01-25
p_10348,p_85285,dev_56,2019-08-30,2021-03-23
p_10348,p_88454,dev_2977,2021-11-14,2020-06-03
p_10349,p_42705,dev_1223,2021-06-29,2020-02-26
p_10349,p_48278,dev_76,2020-12-01,2021-07-06
p_10349,p_57571,dev_3,2020-02-15,2022-03-08
p_10349,p_62664,dev_1647,2022-04-29,2020-12-01
p_10350,p_78997,dev_1498,2019-08-14,2019-08-03
p_10350,p_83716,dev_2628,2022-01-15,2019-10-20
p_10350,p_88748,dev_509,2019-05-30,2020-08-28
p_10351,p_14138,dev_2262,2021-07-29,2019-12-19
p_10351,p_51988,dev_270,2020-12-19,2020-05-16
p_10351,p_95680,dev_1728,2019-10-05,2021-02-26
p_10352,p_14011,dev_1188,2021-01-08,2021-07-11
p_10352,p_41776,dev_873,2022-04-14,2021-02-28
p_10352,p_84845,dev_1535,2022-01-02,2022-05-21
p_10353,p_24791,dev_1665,2020-03-06,2020-07-20
p_10353,p_25762,dev_2397,2020-02-08,2021-04-13
p_10353,p_55472,dev_2874,2022-04-24,2020-03-09
p_10354,p_45157,dev_1463,2020-02-06,2020-03-29
p_10354,p_76252,dev_2592,2019-10-23,2019-07-21
p_10355,p_15253,dev_372,2021-12-08,2020-03-20
p_10355,p_24050,dev_98,2022-05-01,2022-02-05
p_10355,p_48646,dev_1839,2019-08-17,2021-03-08
p_10355,p_99581,dev_2519,2019-08-20,2019-11-20
p_10356,p_41774,dev_1009,2020-04-14,2019-12-06
p_10356,p_87211,dev_4,2021-11-24,2021-12-12
p_10356,p_87467,dev_717,2022-05-19,2022-03-15
p_10356,p_91191,dev_832,2021-01-07,2021-08-25
p_10357,p_14436,dev_1708,2021-10-05,2021-09-18
p_10357,p_28081,dev_1536,2019-09-12,2020-10-05
p_10357,p_32976,dev_336,2021-09-29,2021-09-27
p_10357,p_86801,dev_58,2021-04-01,2020-12-11
p_10358,p_21953,dev_865,2020-08-28,2021-08-20
p_10358,p_36818,dev_1855,2021-10-23,2019-10-25
p_10358,p_96734,dev_986,2021-12-22,2020-05-12
p_10358,p_99842,dev_2677,2021-04-09,2020-03-16
p_10359,p_14206,dev_24,2021-08-22,2022-01-02
p_10359,p_17943,dev_1942,2022-02-19,2022-03-27
p_10359,p_84817,dev_2874,2020-11-27,2020-07-28
p_10360,p_92652,dev_1,2019-07-04,2022-02-25
p_10360,p_97239,dev_602,2022-01-08,2021-11-19
p_10361,p_32574,dev_75,2021-07-15,2019-11-23
p_10361,p_42015,dev_72,2022-01-27,2020-07-30
p_10361,p_50978,dev_6,2022-03-18,2019-12-25
p_10361,p_89117,dev_2544,2019-12-16,2021-04-28
p_10362,p_38775,dev_708,2020-08-20,2020-04-15
p_10362,p_78668,dev_82,2021-02-14,2020-07-08
p_10362,p_83854,dev_1569,2019-08-27,2021-10-14
p_10363,p_55296,dev_8,2021-07-20,2020-04-23
p_10363,p_89911,dev_2467,2019-07-26,2020-06-20
p_10363,p_94685,dev_710,2020-02-07,2020-04-22
p_10364,p_28423,dev_2664,2021-04-22,2019-09-03
p_10364,p_45680,dev_292,2019-09-30,2022-01-20
p_10364,p_54496,dev_74,2021-01-23,2019-05-29
p_10364,p_81575,dev_2355,2021-09-13,2020-03-04
p_10365,p_26263,dev_769,2022-03-16,2020-06-23
p_10365,p_35829,dev_50,2019-12-01,2021-08-23
p_10365,p_56066,dev_1,2021-02-26,2020-08-18
p_10365,p_69236,dev_298,2019-07-08,2020-11-29
p_10366,p_50675,dev_3,2020-04-26,2020-05-31
p_10366,p_63833,dev_806,2022-04-13,2019-06-22
p_10366,p_65291,dev_533,2022-03-22,2021-02-13
p_10367,p_89494,dev_562,2020-03-31,2020-04-12
p_10368,p_51085,dev_99,2020-03-26,2022-05-03
p_10368,p_53435,dev_49,2020-02-01,2019-10-05
p_10369,p_11575,dev_5,2021-09-18,2021-03-21
p_10369,p_17169,dev_586,2021-01-06,2020-09-01
p_10369,p_50281,dev_1617,2022-04-16,2019-12-08
p_10369,p_68955,dev_2349,2020-07-28,2020-05-08
p_10370,p_14131,dev_521,2019-08-21,2019-11-04
p_10370,p_22938,dev_1,2021-05-05,2019-06-11
p_10370,p_43114,dev_331,2021-03-07,2021-12-23
p_10371,p_43473,dev_1820,2021-01-07,2022-02-13
p_10371,p_50331,dev_216,2021-06-12,2019-10-09
p_10371,p_75016,dev_2613,2019-08-29,2020-04-02
p_10372,p_11852,dev_365,2021-08-02,2022-02-22
p_10372,p_87816,dev_2,2021-08-22,2020-07-21
p_10372,p_95910,dev_1,2020-09-13,2020-02-11
p_10373,p_15968,dev_1,2019-08-13,2020-12-21
p_10373,p_32823,dev_95,2022-01-16,2022-03-28
p_10373,p_49929,dev_7,2020-01-11,2019-10-30
p_10374,p_30702,dev_243,2021-11-03,2019-06-20
p_10374,p_46698,dev_31,2021-03-19,2021-02-11
p_10374,p_90224,dev_1241,2020-03-17,2021-12-06
p_10375,p_11864,dev_333,2021-01-21,2020-09-12
p_10375,p_28657,dev_6,2019-12-21,2022-02-04
p_10375,p_49240,dev_8,2021-07-07,2022-05-03
p_10375,p_75474,dev_1164,2019-07-20,2022-02-13
p_10376,p_22378,dev_46,2022-04-13,2019-10-04
p_10376,p_73156,dev_978,2021-11-10,2020-11-22
p_10376,p_77108,dev_905,2020-08-17,2019-06-05
p_10376,p_97900,dev_8,2021-05-23,2020-08-04
p_10377,p_49841,dev_65,2020-03-11,2019-10-31
p_10377,p_92590,dev_98,2021-06-02,2020-05-31
p_10378,p_18667,dev_847,2019-09-22,2021-07-16
p_10378,p_22166,dev_2960,2020-02-10,2021-12-10
