src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
p_7009,p_91955,pn_41,2021-05-30,2020-06-10
p_7010,p_49097,pn_506,2020-02-21,2021-03-05
p_7010,p_53310,pn_1347,2021-08-05,2021-10-30
p_7010,p_55863,pn_4348,2021-03-18,2021-10-22
p_7010,p_87361,pn_25,2021-06-20,2020-01-18
p_7011,p_8462,pn_609,2021-06-25,2019-08-26
p_7011,p_33398,pn_5954,2020-06-25,2021-06-19
p_7011,p_37530,pn_9,2019-07-30,2021-08-12
p_7011,p_45807,pn_227,2020-05-20,2020-02-25
p_7012,p_17346,pn_7,2020-02-16,2022-03-15
p_7012,p_31555,pn_502,2021-10-16,2020-02-03
p_7012,p_87094,pn_471,2021-09-10,2022-02-03
p_7013,p_9054,pn_3591,2021-01-08,2020-02-11
p_7013,p_17457,pn_5360,2019-05-17,2022-02-13
p_7013,p_66347,pn_5802,2021-12-16,2022-01-03
p_7013,p_79620,pn_1,2019-09-05,2020-12-13
p_7014,p_30405,pn_4368,2019-07-08,2020-10-12
p_7014,p_94000,pn_73,2021-10-26,2019-07-03
p_7015,p_12973,pn_5129,2019-06-06,2020-08-03
p_7015,p_47697,pn_10,2021-06-05,2021-06-06
p_7015,p_49007,pn_707,2021-03-19,2021-12-24
p_7016,p_25698,pn_293,2020-10-20,2021-12-26
p_7016,p_31723,pn_4950,2021-12-29,2021-01-28
p_7016,p_82987,pn_9,2021-05-25,2020-12-15
p_7016,p_93539,pn_1507,2020-09-24,2020-04-29
p_7017,p_20892,pn_961,2020-11-05,2020-11-15
p_7017,p_51872,pn_3,2020-07-31,2019-09-16
p_7017,p_60591,pn_3753,2020-12-04,2019-07-28
p_7017,p_87252,pn_57,2021-06-20,2020-02-01
p_7018,p_8221,pn_56,2020-10-16,2019-11-07
p_7018,p_61028,pn_4892,2020-03-03,2020-06-13
p_7018,p_61272,pn_5,2019-10-25,2019-07-10
p_7018,p_93694,pn_3588,2019-12-23,2021-04-13
p_7019,p_25938,pn_335,2020-05-18,2019-10-12
p_7019,p_43988,pn_8,2021-05-13,2019-08-25
p_7019,p_70143,pn_1000,2020-12-09,2020-05-27
p_7019,p_83494,pn_2,2021-08-01,2021-11-23
p_7020,p_31281,pn_58,2020-10-07,2019-07-06
p_7020,p_54574,pn_848,2022-02-03,2021-06-30
p_7020,p_85268,pn_884,2022-03-09,2019-07-19
p_7021,p_10811,pn_2165,2020-06-20,2020-09-24
p_7021,p_18187,pn_3837,2020-09-28,2021-05-01
p_7021,p_71889,pn_3810,2021-08-10,2022-03-05
p_7021,p_77839,pn_1,2021-01-01,2019-08-01
p_7022,p_29151,pn_4208,2020-03-04,2021-03-30
p_7022,p_45748,pn_3859,2019-07-18,2020-06-14
p_7022,p_83285,pn_6,2022-02-11,2019-10-23
p_7023,p_12602,pn_8,2020-07-11,2021-10-11
p_7023,p_18599,pn_947,2021-05-05,2020-01-09
p_7023,p_34130,pn_1937,2022-03-12,2021-03-13
p_7024,p_19546,pn_3498,2020-11-27,2020-10-03
p_7024,p_54119,pn_1,2021-12-29,2022-03-26
p_7024,p_66665,pn_1,2021-10-08,2021-11-02
p_7025,p_26836,pn_4922,2021-07-17,2019-06-23
p_7025,p_35380,pn_1807,2021-01-14,2020-01-24
p_7025,p_96621,pn_3241,2021-07-25,2020-06-14
p_7026,p_11183,pn_1,2022-04-22,2019-06-29
p_7026,p_23290,pn_2737,2020-02-20,2022-04-13
p_7026,p_74203,pn_3739,2020-12-17,2020-04-21
p_7026,p_88310,pn_380,2020-11-28,2019-07-09
p_7027,p_25919,pn_2324,2019-11-09,2020-02-15
p_7027,p_33986,pn_2444,2021-08-21,2020-02-01
p_7027,p_53900,pn_1552,2020-11-25,2020-05-24
p_7027,p_84777,pn_4190,2020-10-23,2019-08-03
p_7028,p_25893,pn_2,2022-03-06,2019-12-31
p_7028,p_29492,pn_3358,2022-03-01,2019-07-02
p_7028,p_62172,pn_622,2020-10-18,2020-07-16
p_7029,p_49778,pn_446,2020-08-21,2019-07-31
p_7029,p_65761,pn_10,2021-03-23,2022-01-22
p_7029,p_83026,pn_5299,2021-03-16,2019-06-08
p_7030,p_14660,pn_7,2020-12-08,2020-07-27
p_7030,p_17540,pn_563,2019-08-13,2020-05-10
p_7030,p_45801,pn_10,2022-01-20,2021-07-21
p_7030,p_83836,pn_1,2022-02-19,2020-02-02
p_7031,p_53688,pn_131,2021-01-12,2020-06-10
p_7031,p_68519,pn_2202,2020-10-04,2021-08-18
p_7031,p_81658,pn_53,2020-06-17,2021-01-17
p_7031,p_93745,pn_2161,2021-02-18,2021-01-21
p_7032,p_15710,pn_448,2020-06-10,2022-03-19
p_7032,p_32943,pn_1789,2021-11-13,2020-07-18
p_7032,p_76410,pn_8,2021-11-06,2019-08-25
p_7033,p_8562,pn_657,2019-12-15,2022-01-25
p_7033,p_26219,pn_30,2021-04-16,2021-05-09
p_7034,p_68660,pn_3,2021-09-16,2019-12-29
p_7034,p_69864,pn_60,2021-07-29,2021-05-08
p_7034,p_74261,pn_2751,2021-06-05,2022-01-30
p_7035,p_17030,pn_1,2020-01-16,2019-11-18
p_7035,p_27534,pn_2837,2019-07-06,2020-05-16
p_7035,p_61268,pn_3745,2021-03-12,2021-10-26
p_7036,p_28541,pn_2609,2019-07-12,2021-05-06
p_7036,p_39313,pn_5856,2020-04-03,2021-12-23
p_7036,p_44930,pn_506,2021-07-22,2021-02-01
p_7036,p_46547,pn_1,2020-09-14,2021-03-10
p_7037,p_30184,pn_1402,2021-01-01,2020-03-05
p_7037,p_39721,pn_49,2022-01-13,2022-02-14
p_7037,p_72840,pn_4227,2020-11-19,2019-08-24
p_7037,p_89397,pn_4715,2019-07-04,2022-02-14
p_7038,p_10540,pn_4053,2019-06-27,2021-06-29
p_7038,p_25764,pn_4579,2020-10-11,2020-02-22
p_7038,p_52631,pn_1,2019-05-16,2022-01-18
p_7039,p_28891,pn_1,2021-02-26,2021-11-14
p_7039,p_42682,pn_2806,2020-01-18,2020-08-21
p_7039,p_47738,pn_85,2020-12-19,2021-11-01
p_7040,p_8639,pn_1,2019-09-13,2021-06-22
p_7040,p_27375,pn_5506,2019-08-04,2021-02-13
p_7040,p_56140,pn_1528,2020-11-01,2020-03-24
p_7040,p_84690,pn_996,2019-12-13,2020-05-12
p_7041,p_25139,pn_4765,2019-09-20,2021-04-27
p_7041,p_39922,pn_1,2019-08-18,2019-07-07
p_7041,p_58988,pn_4376,2020-04-08,2021-03-07
p_7042,p_7184,pn_95,2019-05-28,2019-09-18
p_7042,p_13003,pn_8,2019-10-29,2020-06-15
p_7042,p_69013,pn_8,2021-10-15,2020-02-29
p_7042,p_71498,pn_5591,2021-09-12,2021-01-10
p_7043,p_24048,pn_235,2019-12-26,2019-12-25
p_7043,p_33246,pn_96,2019-11-14,2021-04-06
p_7043,p_85179,pn_4161,2020-01-07,2020-11-28
p_7043,p_91416,pn_3212,2020-10-04,2021-06-22
p_7044,p_19890,pn_1230,2021-03-22,2019-05-25
p_7044,p_53317,pn_585,2020-10-15,2022-05-04
p_7044,p_63902,pn_1,2021-12-04,2021-07-30
p_7044,p_87340,pn_1907,2019-07-29,2020-07-15
p_7045,p_25391,pn_6,2020-10-21,2019-12-11
p_7045,p_66824,pn_1,2022-02-07,2019-12-06
p_7045,p_73228,pn_57,2021-06-22,2019-06-04
p_7045,p_83418,pn_2146,2021-03-15,2020-12-05
p_7046,p_33974,pn_3857,2022-04-08,2020-05-22
p_7046,p_71734,pn_4551,2020-12-25,2021-11-19
p_7046,p_94554,pn_770,2020-06-23,2021-03-09
p_7047,p_26311,pn_67,2019-08-11,2019-10-07
p_7047,p_32849,pn_3,2021-01-29,2021-09-28
p_7047,p_48911,pn_2492,2022-05-06,2020-08-08
p_7047,p_65949,pn_1226,2019-08-21,2020-07-21
p_7048,p_13317,pn_3489,2021-01-20,2022-01-27
p_7048,p_25958,pn_2573,2020-04-13,2020-11-05
p_7048,p_40952,pn_291,2019-10-09,2021-09-02
p_7048,p_95892,pn_1,2020-04-13,2022-04-29
p_7049,p_23786,pn_1256,2019-11-18,2021-11-25
p_7049,p_84703,pn_5900,2021-09-18,2022-02-24
p_7049,p_96336,pn_217,2019-05-13,2021-09-01
p_7050,p_60192,pn_604,2019-07-13,2020-11-09
p_7050,p_60801,pn_281,2020-02-06,2020-09-11
p_7050,p_90011,pn_9,2019-12-04,2020-02-02
p_7050,p_92864,pn_1,2021-06-11,2019-12-04
p_7051,p_17242,pn_1862,2021-06-09,2020-10-04
p_7051,p_38760,pn_2132,2021-07-28,2019-12-02
p_7051,p_69149,pn_1,2022-03-11,2020-10-05
p_7052,p_27326,pn_1,2022-03-30,2021-02-28
p_7052,p_28498,pn_5300,2020-06-07,2020-12-26
p_7052,p_46003,pn_17,2020-05-03,2019-11-11
p_7052,p_91580,pn_1704,2019-07-17,2021-03-17
p_7053,p_21809,pn_1296,2022-02-09,2019-12-09
p_7053,p_27751,pn_3782,2021-02-19,2021-06-09
p_7053,p_32486,pn_4458,2019-12-04,2020-02-04
p_7053,p_74436,pn_88,2019-10-02,2020-05-01
p_7054,p_9673,pn_1,2020-09-13,2021-02-25
p_7054,p_40113,pn_93,2021-07-07,2020-06-02
p_7054,p_63150,pn_187,2022-03-07,2020-06-30
p_7055,p_17008,pn_4243,2021-02-12,2020-01-22
p_7055,p_85932,pn_3639,2020-01-25,2020-08-03
p_7055,p_94744,pn_1,2020-10-01,2019-10-18
p_7055,p_95617,pn_2043,2021-06-04,2021-11-01
p_7056,p_9779,pn_4292,2021-02-08,2022-03-05
p_7056,p_53724,pn_1385,2019-09-19,2019-05-25
p_7056,p_73348,pn_5800,2021-03-18,2020-09-19
p_7057,p_9581,pn_1684,2021-11-18,2021-12-01
p_7057,p_16562,pn_3950,2019-05-20,2022-03-03
p_7057,p_19459,pn_3467,2021-04-15,2021-05-19
p_7057,p_68889,pn_1896,2021-04-13,2019-12-21
p_7058,p_7228,pn_3,2021-06-02,2021-12-25
p_7058,p_7646,pn_3221,2021-05-22,2020-02-08
p_7058,p_33047,pn_3364,2019-07-24,2020-06-10
p_7058,p_85310,pn_8,2020-05-11,2020-01-04
p_7059,p_14220,pn_5570,2019-09-24,2021-10-02
p_7059,p_24865,pn_3083,2021-03-16,2020-03-08
p_7059,p_28044,pn_54,2019-07-06,2020-10-06
p_7059,p_65637,pn_3451,2022-01-31,2021-09-16
p_7060,p_9305,pn_3928,2021-06-05,2022-01-08
p_7060,p_49953,pn_2080,2020-12-14,2019-06-26
p_7060,p_58861,pn_1906,2021-12-07,2019-09-30
p_7060,p_91749,pn_740,2021-04-16,2019-12-29
p_7061,p_20770,pn_831,2020-05-01,2022-04-04
p_7061,p_55666,pn_1,2021-11-06,2019-05-25
p_7061,p_85657,pn_33,2020-03-26,2020-11-03
p_7061,p_95364,pn_542,2021-03-03,2020-03-02
p_7062,p_21721,pn_102,2020-01-04,2021-03-29
p_7062,p_27245,pn_5341,2019-10-24,2022-05-04
p_7062,p_49139,pn_948,2021-06-07,2021-09-22
p_7062,p_72553,pn_2,2019-08-15,2019-09-18
p_7063,p_14622,pn_2939,2021-02-14,2019-12-04
p_7063,p_46106,pn_4659,2020-01-01,2020-02-05
p_7063,p_62382,pn_1,2021-12-02,2022-05-06
p_7064,p_29933,pn_2168,2019-07-12,2021-06-24
p_7064,p_37900,pn_552,2021-04-16,2021-07-25
p_7064,p_91017,pn_2064,2020-02-02,2022-02-22
p_7065,p_23995,pn_464,2021-12-27,2021-07-21
p_7065,p_27421,pn_3811,2020-11-08,2021-06-20
p_7065,p_38343,pn_4534,2021-05-14,2020-07-14
p_7066,p_32252,pn_287,2020-02-03,2022-02-27
p_7066,p_34818,pn_2554,2022-04-17,2021-07-11
p_7066,p_43080,pn_4577,2020-07-17,2022-01-11
p_7066,p_85902,pn_450,2021-07-09,2021-03-29
p_7067,p_36736,pn_57,2019-09-23,2020-11-27
p_7067,p_40350,pn_1,2022-04-30,2020-02-16
p_7067,p_91764,pn_5082,2021-04-25,2021-12-06
p_7068,p_15445,pn_4875,2019-11-23,2019-05-13
p_7068,p_52395,pn_2429,2021-02-11,2019-08-20
p_7068,p_82630,pn_2989,2020-03-28,2020-12-17
p_7069,p_10075,pn_7,2021-07-18,2020-09-18
p_7069,p_10101,pn_78,2021-09-08,2021-02-16
p_7070,p_19659,pn_1807,2019-07-17,2020-08-11
p_7070,p_23408,pn_1,2021-05-29,2020-05-09
p_7070,p_37172,pn_2328,2021-09-10,2019-10-19
p_7070,p_71878,pn_5250,2020-08-26,2020-07-12
p_7071,p_14734,pn_2,2021-07-02,2021-01-27
p_7071,p_53212,pn_3181,2019-07-14,2021-07-09
p_7071,p_85575,pn_168,2021-12-26,2022-01-30
p_7072,p_55588,pn_4568,2019-06-16,2022-03-27
p_7072,p_94855,pn_72,2021-01-21,2019-07-06
p_7073,p_7686,pn_1,2022-01-11,2020-09-02
p_7073,p_11719,pn_5455,2019-06-02,2020-02-12
p_7073,p_38740,pn_1,2020-06-13,2021-07-01
p_7073,p_54882,pn_1,2020-11-21,2020-02-09
p_7074,p_9352,pn_10,2020-03-25,2022-03-28
p_7074,p_13339,pn_3856,2019-12-15,2019-11-14
p_7074,p_21122,pn_5657,2022-01-20,2022-02-13
p_7074,p_25912,pn_2,2021-02-21,2020-04-08
p_7075,p_9854,pn_2075,2019-06-12,2020-10-19
p_7075,p_58908,pn_770,2020-02-09,2020-10-14
p_7075,p_59490,pn_2,2021-03-17,2020-05-03
p_7076,p_13825,pn_7,2021-04-25,2021-01-21
p_7076,p_33260,pn_1841,2021-09-05,2021-04-21
p_7076,p_44572,pn_5171,2021-07-07,2019-08-10
p_7077,p_18718,pn_1328,2021-10-01,2021-12-04
p_7077,p_39032,pn_3288,2021-07-17,2020-06-28
p_7078,p_17089,pn_1,2020-03-29,2020-02-29
p_7078,p_36807,pn_3423,2021-02-08,2020-07-11
p_7079,p_13923,pn_7,2019-08-26,2020-09-11
p_7079,p_30207,pn_2923,2019-09-25,2022-01-10
p_7079,p_45131,pn_720,2020-04-08,2020-01-17
p_7080,p_18070,pn_5519,2020-01-24,2020-08-15
p_7080,p_20314,pn_1917,2021-09-22,2020-01-26
p_7080,p_70354,pn_311,2019-11-29,2022-04-10
p_7080,p_88758,pn_1358,2019-11-23,2020-08-11
p_7081,p_12232,pn_290,2022-02-26,2019-07-15
p_7081,p_12872,pn_897,2020-11-24,2021-07-14
p_7081,p_26093,pn_3621,2022-03-24,2021-07-16
p_7081,p_62765,pn_1,2021-03-01,2022-01-04
p_7082,p_10583,pn_5873,2019-06-10,2020-12-16
p_7082,p_58186,pn_2967,2019-06-28,2019-11-28
p_7082,p_90155,pn_1,2019-07-11,2021-12-31
p_7082,p_91309,pn_2565,2022-02-01,2020-08-08
p_7083,p_43562,pn_1530,2020-06-13,2022-04-04
p_7083,p_53051,pn_5,2020-05-07,2020-10-07
p_7083,p_66796,pn_9,2020-11-11,2020-01-22
p_7084,p_18749,pn_89,2021-03-29,2020-01-19
p_7084,p_30306,pn_5006,2022-04-25,2021-09-26
p_7084,p_58636,pn_1095,2021-09-13,2020-05-25
p_7084,p_76070,pn_2483,2019-05-27,2019-06-26
p_7085,p_22918,pn_1,2021-05-26,2021-10-24
p_7085,p_52780,pn_1988,2022-04-27,2021-09-20
p_7085,p_75789,pn_4070,2021-11-16,2019-07-07
p_7085,p_92364,pn_286,2020-05-04,2019-11-14
p_7086,p_28583,pn_43,2020-07-10,2021-08-23
p_7086,p_32733,pn_1279,2019-12-05,2019-10-24
p_7086,p_93675,pn_1066,2020-11-11,2022-02-01
p_7086,p_97503,pn_88,2020-03-02,2020-06-14
p_7087,p_11683,pn_2,2021-08-10,2021-11-04
p_7087,p_43739,pn_4524,2021-04-12,2020-08-28
p_7087,p_54928,pn_45,2022-01-09,2021-08-10
p_7087,p_84333,pn_469,2019-10-29,2022-02-04
p_7088,p_12960,pn_3911,2020-10-08,2021-05-26
p_7088,p_45947,pn_3362,2019-07-05,2020-06-30
p_7088,p_66735,pn_1,2019-09-12,2022-01-25
p_7088,p_85579,pn_601,2020-05-28,2020-01-30
p_7089,p_9748,pn_5957,2020-06-27,2022-03-20
p_7089,p_10943,pn_1458,2022-01-09,2021-07-31
p_7089,p_68425,pn_5875,2019-09-22,2020-02-20
p_7090,p_17024,pn_4273,2020-09-04,2020-09-20
p_7090,p_35837,pn_5,2021-10-26,2019-05-16
p_7090,p_63949,pn_37,2020-12-08,2021-09-29
p_7090,p_71551,pn_4931,2021-08-28,2019-10-07
p_7091,p_14468,pn_73,2020-06-22,2020-03-07
p_7091,p_18580,pn_1,2020-09-03,2019-06-13
p_7091,p_32457,pn_519,2022-01-08,2019-07-25
p_7091,p_73560,pn_2715,2022-02-25,2021-03-28
p_7092,p_12356,pn_3530,2020-05-14,2020-04-05
p_7092,p_19566,pn_3853,2021-11-24,2020-12-08
p_7092,p_73886,pn_471,2020-01-06,2020-10-22
p_7093,p_23036,pn_1,2020-12-12,2019-07-18
p_7093,p_27772,pn_3615,2020-05-31,2021-11-19
p_7093,p_30447,pn_36,2022-04-15,2021-12-06
p_7093,p_97566,pn_1,2021-01-21,2019-10-31
p_7094,p_7756,pn_97,2020-04-13,2019-11-02
p_7094,p_9205,pn_2585,2020-06-24,2020-12-17
p_7094,p_65992,pn_55,2020-09-27,2021-07-13
p_7094,p_93394,pn_3282,2020-02-08,2021-02-08
p_7095,p_32180,pn_1861,2020-05-05,2021-04-24
p_7096,p_28870,pn_1992,2019-11-22,2020-05-14
p_7096,p_30705,pn_846,2021-09-25,2020-07-10
p_7096,p_50893,pn_1037,2020-08-05,2020-10-31
p_7096,p_53270,pn_1,2020-05-23,2020-02-18
p_7097,p_8249,pn_1,2021-10-06,2020-12-20
p_7097,p_21639,pn_5042,2020-06-27,2020-05-07
p_7097,p_55801,pn_57,2019-10-27,2020-11-27
p_7097,p_93138,pn_9,2021-05-26,2019-07-18
p_7098,p_7106,pn_2422,2019-09-23,2021-02-10
p_7098,p_8746,pn_960,2020-06-05,2020-11-06
p_7098,p_53105,pn_293,2022-04-15,2022-04-30
p_7098,p_64629,pn_4185,2019-08-28,2019-06-02
p_7099,p_32440,pn_1333,2022-01-12,2021-04-18
p_7099,p_96536,pn_3076,2019-10-24,2022-02-11
p_7100,p_58804,pn_1131,2021-02-19,2022-04-20
p_7100,p_75561,pn_329,2022-02-12,2020-08-19
p_7101,p_7652,pn_4449,2020-05-30,2021-05-16
p_7101,p_29315,pn_5016,2021-02-28,2020-08-10
p_7101,p_41311,pn_498,2019-06-01,2019-09-18
p_7101,p_97706,pn_1192,2020-04-18,2021-03-10
p_7102,p_43300,pn_1268,2020-02-06,2020-02-01
p_7102,p_87838,pn_1,2021-02-16,2021-04-29
p_7103,p_28182,pn_715,2020-07-28,2020-08-27
p_7103,p_45985,pn_3765,2019-11-12,2021-11-20
p_7103,p_56230,pn_1,2019-05-27,2021-10-16
p_7103,p_61112,pn_2451,2020-08-18,2019-06-30
p_7104,p_20969,pn_514,2020-10-08,2022-04-14
p_7104,p_32496,pn_3140,2021-10-09,2019-07-28
p_7104,p_43048,pn_4177,2020-08-27,2019-08-01
p_7104,p_69329,pn_6,2020-11-04,2021-08-12
p_7105,p_44290,pn_1122,2021-04-28,2020-12-30
p_7105,p_79002,pn_3188,2020-03-26,2021-06-27
p_7105,p_88608,pn_1,2020-03-15,2021-06-08
p_7106,p_11372,pn_1026,2021-03-08,2019-08-08
p_7106,p_31620,pn_598,2020-08-24,2020-08-03
p_7106,p_86121,pn_1469,2021-01-27,2019-05-29
p_7107,p_12556,pn_2846,2020-10-29,2021-03-30
p_7107,p_34068,pn_4072,2020-02-02,2021-03-09
p_7107,p_50863,pn_482,2019-09-21,2020-09-23
p_7107,p_60274,pn_1744,2022-04-05,2020-12-09
p_7108,p_15832,pn_3495,2020-07-06,2021-07-01
p_7108,p_72863,pn_1,2019-10-04,2021-06-20
p_7108,p_73304,pn_5378,2019-10-30,2021-12-01
p_7108,p_91508,pn_393,2020-02-27,2021-11-12
p_7109,p_29468,pn_3598,2021-06-14,2022-02-01
p_7109,p_29621,pn_1,2020-04-26,2019-10-21
p_7109,p_37694,pn_5392,2021-10-01,2020-07-18
p_7110,p_13930,pn_1,2022-03-22,2020-12-09
p_7110,p_17734,pn_1,2021-08-26,2019-09-07
p_7110,p_71345,pn_2946,2021-11-02,2019-12-29
p_7110,p_72714,pn_687,2022-01-08,2020-01-29
p_7111,p_9415,pn_3808,2021-06-03,2022-01-20
p_7111,p_39885,pn_9,2020-09-05,2021-02-18
p_7111,p_61826,pn_3761,2021-06-19,2021-01-11
p_7111,p_67768,pn_544,2019-09-19,2021-10-17
p_7112,p_11526,pn_97,2022-02-13,2022-03-24
p_7112,p_14942,pn_3298,2020-07-21,2021-10-15
p_7112,p_23401,pn_329,2021-10-26,2019-11-12
p_7112,p_58015,pn_15,2019-05-17,2019-10-05
p_7113,p_14434,pn_3488,2019-10-08,2020-03-24
p_7113,p_14569,pn_65,2019-08-17,2022-02-09
p_7113,p_22631,pn_4,2019-07-14,2020-06-11
p_7113,p_95636,pn_9,2022-05-03,2020-12-21
p_7114,p_21071,pn_3992,2022-02-02,2021-01-25
p_7115,p_22088,pn_4,2019-12-06,2021-10-29
p_7115,p_30903,pn_149,2019-06-22,2020-01-08
p_7115,p_63394,pn_661,2021-11-10,2020-03-01
p_7115,p_74348,pn_975,2022-03-28,2021-07-13
p_7116,p_25516,pn_79,2019-11-13,2019-07-27
p_7116,p_32325,pn_9,2020-06-03,2021-08-31
p_7116,p_48717,pn_4703,2021-02-15,2020-10-12
p_7116,p_57692,pn_1,2020-01-25,2019-08-14
p_7117,p_30807,pn_557,2020-09-27,2020-03-10
p_7117,p_43164,pn_1730,2019-08-08,2022-04-10
p_7117,p_46549,pn_63,2021-11-17,2019-10-02
p_7117,p_70063,pn_1349,2021-10-18,2020-07-29
p_7118,p_54232,pn_1,2019-06-27,2020-12-23
p_7118,p_78571,pn_24,2022-01-25,2021-12-13
p_7118,p_81727,pn_5211,2022-03-27,2021-10-29
p_7119,p_7793,pn_1861,2021-02-28,2020-05-13
p_7119,p_63719,pn_3866,2021-07-26,2022-01-19
p_7119,p_71749,pn_6,2021-09-24,2021-08-29
p_7119,p_72710,pn_702,2021-01-25,2021-02-27
p_7120,p_27363,pn_2988,2020-06-18,2020-11-03
p_7120,p_51877,pn_2536,2019-05-21,2021-05-30
p_7120,p_59299,pn_1,2021-01-30,2019-12-15
p_7121,p_37598,pn_240,2021-10-10,2022-01-11
p_7121,p_39662,pn_178,2019-05-22,2020-11-27
p_7122,p_21441,pn_36,2020-03-07,2021-04-27
p_7122,p_26914,pn_3531,2020-06-11,2021-05-25
p_7122,p_33628,pn_3229,2021-11-23,2019-06-30
p_7122,p_69566,pn_1,2021-02-24,2020-11-28
p_7123,p_9993,pn_4792,2019-07-08,2021-09-06
p_7123,p_19531,pn_6,2021-08-16,2022-03-10
p_7123,p_92929,pn_1,2021-08-25,2022-01-21
p_7124,p_63486,pn_121,2019-05-22,2021-08-28
p_7124,p_94597,pn_399,2022-04-11,2020-05-21
p_7124,p_98136,pn_1435,2021-02-05,2019-11-06
p_7125,p_46539,pn_4532,2021-12-04,2019-09-09
p_7125,p_59336,pn_4091,2022-02-12,2021-10-15
p_7125,p_79342,pn_1,2020-09-28,2020-03-10
p_7125,p_80627,pn_1,2019-05-23,2022-05-09
p_7126,p_9803,pn_898,2020-12-21,2021-10-25
p_7126,p_12262,pn_4152,2022-03-03,2021-07-28
p_7126,p_20206,pn_5129,2022-01-01,2021-06-22
p_7126,p_61967,pn_51,2019-08-10,2019-12-24
p_7127,p_20939,pn_2,2019-07-27,2021-05-25
p_7127,p_80276,pn_3401,2021-02-28,2021-07-01
p_7127,p_82100,pn_1,2022-04-18,2020-04-01
p_7128,p_14421,pn_566,2021-12-17,2021-09-02
p_7128,p_24232,pn_2639,2021-08-03,2021-10-26
p_7128,p_93701,pn_2,2019-09-18,2019-09-25
p_7128,p_95382,pn_2201,2021-08-06,2020-12-17
p_7129,p_9598,pn_86,2019-11-07,2021-05-09
p_7129,p_43121,pn_20,2021-01-29,2020-06-02
p_7129,p_97761,pn_4943,2020-09-01,2021-06-14
p_7130,p_27889,pn_2716,2022-01-21,2019-07-06
p_7130,p_65089,pn_3498,2022-02-14,2020-10-08
p_7130,p_65124,pn_700,2020-03-25,2021-03-14
p_7130,p_78351,pn_5468,2020-11-18,2021-04-22
p_7131,p_11204,pn_2,2020-02-02,2020-12-19
p_7131,p_33797,pn_4421,2021-09-11,2019-08-15
p_7132,p_35763,pn_512,2021-12-09,2020-12-10
p_7132,p_46649,pn_1434,2020-08-25,2019-10-29
p_7132,p_58266,pn_1551,2019-07-01,2020-12-26
p_7132,p_74489,pn_2889,2019-11-21,2020-03-04
p_7133,p_27300,pn_3071,2020-11-21,2021-11-13
p_7133,p_32262,pn_5226,2022-04-27,2019-10-18
p_7133,p_33204,pn_1,2019-09-05,2020-08-25
p_7133,p_40730,pn_46,2019-08-05,2019-09-23
p_7134,p_9058,pn_225,2021-05-05,2020-10-10
p_7134,p_72217,pn_1363,2022-03-12,2021-09-09
p_7135,p_29510,pn_63,2020-07-24,2021-09-20
p_7135,p_55962,pn_1,2020-07-04,2021-03-29
p_7135,p_60649,pn_190,2022-05-03,2020-03-07
p_7136,p_34385,pn_375,2021-06-17,2021-01-03
p_7136,p_44080,pn_310,2020-11-18,2022-04-03
p_7136,p_71820,pn_9,2020-08-08,2019-09-25
p_7136,p_94085,pn_1,2019-12-01,2021-02-18
p_7137,p_12419,pn_4753,2021-11-06,2022-03-23
p_7137,p_36667,pn_1,2021-12-23,2021-12-25
p_7137,p_67106,pn_714,2020-06-17,2020-07-30
p_7137,p_79173,pn_5343,2019-07-24,2021-03-07
p_7138,p_51901,pn_2819,2021-11-10,2019-08-06
p_7138,p_68257,pn_1,2020-04-15,2019-10-13
p_7138,p_85700,pn_2,2020-07-12,2019-07-18
p_7138,p_94364,pn_4710,2020-07-03,2020-11-03
p_7139,p_8255,pn_1167,2020-06-11,2021-05-03
p_7139,p_11450,pn_4,2022-03-21,2021-09-25
p_7140,p_13749,pn_595,2019-09-06,2021-05-26
p_7140,p_35149,pn_52,2020-04-21,2021-03-10
p_7140,p_77481,pn_2952,2021-05-09,2021-07-17
p_7140,p_95782,pn_4261,2022-03-06,2019-10-21
p_7141,p_16355,pn_784,2019-10-16,2020-01-08
p_7141,p_27729,pn_977,2019-06-16,2020-05-08
p_7141,p_46562,pn_135,2021-05-04,2021-10-19
p_7141,p_68857,pn_109,2021-10-20,2020-03-06
p_7142,p_16054,pn_5,2021-04-14,2021-09-15
p_7142,p_30089,pn_370,2020-04-10,2021-06-07
p_7142,p_63290,pn_5444,2020-08-22,2020-01-25
p_7142,p_82772,pn_5530,2020-08-09,2020-05-29
p_7143,p_24674,pn_631,2020-01-28,2020-09-18
p_7143,p_28262,pn_61,2021-08-07,2020-05-22
p_7143,p_42173,pn_3404,2020-08-27,2019-10-18
p_7143,p_81854,pn_956,2020-05-27,2020-07-09
p_7144,p_12776,pn_1374,2021-11-27,2019-10-12
p_7144,p_19870,pn_368,2021-11-03,2019-10-14
p_7144,p_81570,pn_1966,2019-11-05,2022-03-19
p_7144,p_97764,pn_955,2021-07-02,2021-08-03
p_7145,p_12976,pn_242,2019-09-05,2020-02-02
p_7145,p_19959,pn_669,2021-09-24,2019-05-14
p_7145,p_31546,pn_3743,2020-02-13,2020-10-29
p_7145,p_53512,pn_70,2022-02-14,2021-10-14
p_7146,p_21946,pn_4637,2021-11-07,2019-05-19
p_7146,p_45298,pn_5519,2019-07-06,2021-06-22
