person_id,contact_id,level
p_52713,p_89611,99
p_52714,p_91245,30
p_52715,p_73554,23
p_52715,p_96040,7
p_52717,p_75581,3
p_52717,p_75611,0
p_52718,p_73532,8
p_52718,p_95652,0
p_52721,p_76807,7
p_52721,p_96241,59
p_52723,p_88868,64
p_52724,p_72791,87
p_52726,p_94363,33
p_52727,p_75869,33
p_52728,p_82865,40
p_52729,p_70856,16
p_52730,p_73115,4
p_52731,p_58138,9
p_52731,p_63446,11
p_52732,p_54273,99
p_52733,p_86904,0
p_52735,p_90732,33
p_52738,p_55208,14
p_52739,p_53128,61
p_52741,p_68302,65
p_52741,p_91956,83
p_52742,p_85671,0
p_52744,p_75494,89
p_52744,p_92137,41
p_52746,p_93818,44
p_52748,p_82690,1
p_52750,p_96399,55
p_52752,p_81980,92
p_52752,p_90069,28
p_52753,p_61475,25
p_52754,p_79100,73
p_52756,p_66241,65
p_52765,p_62248,96
p_52765,p_93790,29
p_52766,p_92976,75
p_52767,p_64771,0
p_52768,p_93606,0
p_52769,p_53541,76
p_52770,p_75518,9
p_52771,p_73745,13
p_52772,p_83845,12
p_52772,p_92085,81
p_52774,p_70904,60
p_52775,p_61276,7
p_52775,p_66547,76
p_52776,p_99189,5
p_52777,p_59327,90
p_52778,p_75259,59
p_52780,p_72589,91
p_52781,p_68427,86
p_52786,p_54322,98
p_52787,p_55623,75
p_52787,p_87064,37
p_52788,p_97028,72
p_52788,p_99588,35
p_52791,p_57408,9
p_52792,p_57186,0
p_52793,p_63997,99
p_52794,p_85874,42
p_52794,p_91508,0
p_52797,p_86880,67
p_52798,p_99132,54
p_52799,p_78858,0
p_52799,p_96736,9
p_52801,p_88974,66
p_52803,p_62963,62
p_52803,p_81118,41
p_52804,p_69316,22
p_52805,p_88074,0
p_52807,p_85593,32
p_52807,p_89674,59
p_52808,p_59724,32
p_52811,p_60868,94
p_52812,p_56740,36
p_52813,p_61611,11
p_52813,p_84993,26
p_52814,p_84724,72
p_52814,p_93159,49
p_52816,p_62946,98
p_52818,p_59587,91
p_52819,p_58533,0
p_52820,p_63992,77
p_52823,p_66653,96
p_52825,p_57147,88
p_52826,p_75293,43
p_52827,p_59922,30
p_52827,p_95031,32
p_52830,p_93745,0
p_52833,p_98691,10
p_52834,p_77978,45
p_52836,p_66504,7
p_52838,p_99158,39
p_52839,p_65759,14
p_52841,p_54551,30
p_52842,p_96382,31
p_52843,p_93022,3
p_52847,p_56907,2
p_52848,p_52946,80
p_52849,p_84744,28
p_52849,p_95571,49
p_52855,p_84065,4
p_52856,p_77110,59
p_52857,p_77931,0
p_52858,p_63786,0
p_52858,p_78706,92
p_52859,p_69380,29
p_52860,p_64197,5
p_52860,p_67467,2
p_52861,p_62287,56
p_52864,p_61563,4
p_52865,p_89228,97
p_52867,p_61110,30
p_52867,p_99106,9
p_52868,p_83013,81
p_52868,p_93064,1
p_52869,p_64627,79
p_52869,p_66221,74
p_52870,p_95410,0
p_52872,p_94910,72
p_52873,p_53460,1
p_52873,p_56358,35
p_52874,p_64333,62
p_52876,p_77244,9
p_52877,p_78772,69
p_52878,p_68765,31
p_52879,p_96069,0
p_52881,p_68599,6
p_52885,p_62567,3
p_52885,p_67037,0
p_52886,p_92470,2
p_52887,p_88800,19
p_52888,p_74766,58
p_52891,p_78926,77
p_52892,p_53542,39
p_52892,p_72226,80
p_52893,p_65145,0
p_52893,p_80622,0
p_52894,p_95832,97
p_52895,p_95745,1
p_52896,p_66579,25
p_52896,p_73319,59
p_52897,p_72393,70
p_52899,p_69127,80
p_52900,p_55126,30
p_52902,p_66972,14
p_52903,p_67440,83
p_52904,p_70813,4
p_52905,p_77472,20
p_52906,p_62866,58
p_52907,p_63644,0
p_52908,p_59744,9
p_52908,p_86339,15
p_52910,p_91313,69
p_52914,p_82656,49
p_52914,p_92181,95
p_52915,p_56741,56
p_52917,p_70975,1
p_52918,p_83285,38
p_52920,p_78866,76
p_52923,p_69535,10
p_52924,p_56127,86
p_52924,p_63354,3
p_52925,p_92660,24
p_52926,p_64600,7
p_52927,p_61590,1
p_52928,p_84934,15
p_52928,p_88798,75
p_52929,p_86365,43
p_52931,p_57027,6
p_52931,p_72723,0
p_52932,p_80006,9
p_52933,p_58844,0
p_52934,p_74908,27
p_52935,p_68733,19
p_52935,p_73359,0
p_52936,p_91356,38
p_52937,p_53271,47
p_52937,p_84367,93
p_52939,p_68406,51
p_52942,p_70465,71
p_52943,p_56802,61
p_52943,p_99725,63
p_52945,p_79380,0
p_52947,p_76316,0
p_52949,p_63594,17
p_52951,p_99013,95
p_52952,p_60885,11
p_52953,p_70078,85
p_52953,p_86461,66
p_52954,p_69769,97
p_52955,p_83972,66
p_52957,p_60298,40
p_52957,p_64488,20
p_52959,p_67998,78
p_52967,p_66140,2
p_52967,p_88311,1
p_52968,p_87902,23
p_52969,p_93888,87
p_52970,p_79405,36
p_52972,p_79636,84
p_52972,p_99123,71
p_52977,p_55814,6
p_52978,p_92350,73
p_52979,p_68369,66
p_52980,p_79836,85
p_52981,p_74018,19
p_52983,p_81142,0
p_52983,p_88098,99
p_52985,p_92879,0
p_52987,p_88872,71
p_52988,p_70812,32
p_52991,p_61777,14
p_52994,p_75840,80
p_52994,p_86081,70
p_52995,p_60451,2
p_52995,p_85285,21
p_52996,p_97027,50
p_52998,p_90268,48
p_52999,p_61926,0
p_52999,p_95389,89
p_53001,p_53531,25
p_53004,p_65240,45
p_53005,p_93893,26
p_53006,p_67540,83
p_53006,p_87421,51
p_53007,p_67987,75
p_53007,p_68498,27
p_53008,p_53514,8
p_53008,p_82375,93
p_53009,p_54991,55
p_53010,p_86347,51
p_53011,p_61955,84
p_53011,p_99293,7
p_53012,p_87473,87
p_53014,p_99044,51
p_53015,p_56282,45
p_53017,p_65583,10
p_53018,p_98022,12
p_53019,p_66208,70
p_53020,p_85532,18
p_53022,p_89932,62
p_53024,p_65609,82
p_53025,p_53178,42
p_53026,p_94770,15
p_53030,p_75225,53
p_53031,p_56166,71
p_53033,p_82160,54
p_53035,p_64518,14
p_53036,p_69910,24
p_53036,p_91563,32
p_53039,p_68207,2
p_53041,p_83355,52
p_53041,p_85169,84
p_53043,p_61185,8
p_53043,p_94794,16
p_53044,p_66302,32
p_53046,p_76899,6
p_53046,p_87140,82
p_53047,p_58478,25
p_53048,p_86095,68
p_53049,p_91297,6
p_53050,p_92744,38
p_53051,p_79783,14
p_53051,p_93103,56
p_53052,p_81068,73
p_53053,p_56343,25
p_53054,p_60710,62
p_53055,p_78312,0
p_53055,p_95417,33
p_53056,p_95674,39
p_53057,p_98232,11
p_53058,p_80927,49
p_53060,p_79227,99
p_53060,p_90914,22
p_53062,p_99799,52
p_53063,p_65455,96
p_53064,p_69715,7
p_53064,p_79657,0
p_53066,p_61282,5
p_53066,p_67085,84
p_53069,p_68619,93
p_53072,p_80954,72
p_53075,p_76340,0
p_53076,p_55590,70
p_53076,p_63062,48
p_53081,p_73819,6
p_53081,p_74663,0
p_53083,p_66933,16
p_53086,p_78150,21
p_53088,p_71059,73
p_53089,p_95943,65
p_53089,p_99072,30
p_53090,p_56887,35
p_53090,p_59108,56
p_53092,p_78656,16
p_53094,p_74430,74
p_53094,p_74841,41
p_53095,p_71171,36
p_53095,p_82901,40
p_53096,p_63012,88
p_53097,p_58815,55
p_53097,p_72211,91
p_53098,p_63835,0
p_53098,p_89087,78
p_53099,p_68146,38
p_53099,p_85382,4
p_53100,p_53664,18
p_53102,p_59508,84
p_53102,p_81818,47
p_53105,p_86044,65
p_53107,p_91982,1
p_53108,p_71507,10
p_53108,p_79689,90
p_53110,p_91584,76
p_53111,p_71127,96
p_53112,p_76136,74
p_53112,p_84408,3
p_53114,p_72893,79
p_53115,p_62874,88
p_53116,p_63861,64
p_53117,p_63615,10
p_53118,p_94224,0
p_53119,p_66511,12
p_53124,p_72565,78
p_53126,p_69788,73
p_53129,p_61759,41
p_53132,p_69925,49
p_53132,p_82265,0
p_53135,p_82983,9
p_53136,p_91288,26
p_53138,p_78419,0
p_53142,p_80115,19
p_53143,p_94080,24
p_53144,p_68557,0
p_53144,p_93051,7
p_53145,p_72338,27
p_53145,p_72377,75
p_53146,p_64950,29
p_53148,p_67156,70
p_53149,p_62381,81
p_53150,p_73132,9
p_53151,p_73154,18
p_53152,p_68443,38
p_53154,p_64236,48
p_53155,p_67800,0
p_53157,p_70034,41
p_53159,p_97708,0
p_53161,p_65971,90
p_53163,p_59228,32
p_53164,p_82804,52
p_53166,p_56035,84
p_53167,p_95670,14
p_53168,p_69830,38
p_53169,p_70109,55
p_53169,p_87661,73
p_53170,p_88924,10
p_53171,p_66727,27
p_53172,p_61133,59
p_53176,p_71538,0
p_53177,p_58231,2
p_53178,p_57865,36
p_53179,p_59101,60
p_53180,p_87155,0
p_53184,p_66981,59
p_53185,p_71103,0
p_53187,p_65499,0
p_53190,p_53205,3
p_53191,p_53306,34
p_53191,p_80924,83
p_53192,p_67004,0
p_53193,p_77616,36
p_53193,p_86374,58
p_53195,p_85591,73
p_53197,p_58284,0
p_53198,p_89126,85
p_53200,p_78711,9
p_53200,p_81156,77
p_53203,p_76063,12
p_53204,p_92453,0
p_53206,p_87540,17
p_53208,p_60503,5
p_53209,p_79557,31
p_53210,p_74955,2
p_53211,p_55492,35
p_53211,p_84596,97
p_53212,p_73083,71
p_53213,p_96713,0
p_53215,p_94731,62
p_53216,p_73288,40
p_53216,p_88462,80
p_53217,p_99729,7
p_53220,p_58865,0
p_53220,p_83883,72
p_53221,p_60081,86
p_53221,p_81820,58
p_53222,p_63701,0
p_53222,p_75919,63
p_53223,p_78643,0
p_53225,p_61838,20
p_53226,p_63853,76
p_53230,p_93368,30
p_53230,p_98919,29
p_53231,p_57468,72
p_53231,p_67338,81
p_53233,p_74852,45
p_53234,p_58497,13
p_53238,p_85393,3
p_53240,p_97240,50
p_53241,p_81895,15
p_53242,p_79448,0
p_53242,p_98475,95
p_53243,p_95950,0
p_53245,p_55508,73
p_53245,p_93413,0
p_53247,p_88304,0
p_53247,p_91487,38
p_53248,p_56769,21
p_53250,p_63957,62
p_53252,p_70110,0
p_53253,p_57445,80
p_53255,p_68977,69
p_53257,p_68127,71
p_53257,p_73262,0
p_53258,p_55007,68
p_53260,p_67876,58
p_53261,p_96277,91
p_53263,p_78074,36
p_53264,p_82160,87
p_53265,p_78382,42
p_53265,p_81546,4
p_53267,p_75621,5
p_53271,p_89836,41
p_53274,p_79561,6
p_53275,p_76363,77
p_53276,p_71979,14
p_53278,p_76391,31
p_53279,p_67276,9
p_53283,p_67106,99
p_53285,p_55367,43
p_53287,p_53999,20
p_53287,p_92409,0
p_53288,p_83387,29
p_53289,p_99445,0
p_53290,p_74329,0
p_53291,p_54101,5
p_53295,p_73782,2
p_53296,p_58898,83
p_53296,p_65578,11
p_53298,p_95775,5
p_53299,p_65830,24
p_53303,p_73330,0
p_53303,p_97470,8
p_53304,p_75063,86
p_53309,p_95596,32
p_53310,p_84821,2
p_53312,p_90722,42
p_53314,p_84957,71
p_53317,p_82549,24
p_53317,p_98765,3
p_53318,p_54015,25
p_53318,p_60998,31
p_53320,p_68085,74
p_53325,p_67771,47
p_53326,p_66886,2
p_53327,p_91829,9
p_53328,p_67250,14
p_53329,p_57830,49
p_53329,p_68621,87
p_53330,p_94705,0
p_53331,p_96197,0
p_53332,p_65018,16
p_53332,p_79383,33
p_53334,p_72136,9
p_53336,p_62823,93
p_53336,p_99333,8
p_53337,p_84601,63
p_53337,p_93341,75
p_53338,p_95996,16
p_53339,p_81646,41
p_53340,p_69930,5
p_53340,p_85356,89
p_53341,p_58558,77
p_53343,p_92519,31
p_53344,p_76638,0
p_53344,p_95887,0
p_53345,p_59795,10
p_53346,p_63734,38
p_53347,p_63390,3
p_53348,p_94004,69
p_53349,p_76273,6
p_53350,p_59044,43
p_53350,p_82777,35
p_53351,p_81385,99
p_53352,p_56964,9
p_53352,p_71918,0
p_53354,p_61999,0
p_53355,p_98396,58
p_53356,p_59539,6
p_53356,p_78692,2
p_53357,p_54249,46
p_53357,p_79082,41
p_53358,p_64313,6
p_53359,p_98529,21
p_53360,p_76395,99
p_53362,p_74171,94
p_53363,p_66968,0
p_53364,p_93404,97
p_53366,p_89069,57
p_53366,p_90244,95
p_53367,p_74908,45
p_53373,p_75130,4
p_53376,p_61651,42
p_53379,p_73821,45
p_53379,p_73827,0
p_53380,p_73073,25
p_53382,p_74307,29
p_53383,p_97210,61
p_53384,p_54033,57
p_53386,p_70596,37
p_53386,p_93310,7
p_53387,p_76095,20
p_53388,p_60135,4
p_53389,p_92388,3
p_53390,p_78383,89
p_53392,p_96536,39
p_53393,p_95647,0
p_53394,p_67349,95
p_53396,p_55169,30
p_53396,p_60879,60
p_53397,p_60211,47
p_53397,p_86494,4
p_53398,p_71779,0
p_53400,p_55901,75
p_53401,p_63706,7
p_53401,p_66551,69
p_53402,p_72375,26
p_53404,p_54789,50
p_53404,p_98869,67
p_53405,p_78467,66
p_53406,p_93674,58
p_53407,p_96347,91
p_53408,p_69760,55
p_53410,p_84285,38
p_53413,p_60772,2
p_53413,p_74798,51
p_53415,p_98362,75
p_53415,p_99396,3
p_53416,p_89846,83
p_53417,p_67923,31
p_53417,p_88163,89
p_53418,p_86766,70
p_53419,p_74685,74
p_53421,p_64585,50
p_53422,p_93117,38
p_53423,p_63881,9
p_53425,p_64537,88
p_53427,p_55096,7
p_53427,p_95909,10
p_53429,p_76824,63
p_53429,p_85601,64
p_53431,p_96255,4
p_53432,p_79685,76
p_53434,p_69113,2
p_53435,p_71657,62
p_53436,p_69158,0
p_53437,p_91025,55
p_53438,p_63948,39
p_53438,p_91406,6
p_53441,p_68337,0
p_53441,p_71545,71
p_53443,p_57121,0
p_53444,p_81170,33
p_53445,p_58260,66
p_53445,p_89571,12
p_53447,p_82897,1
p_53447,p_97520,0
p_53448,p_91571,15
p_53448,p_97771,0
p_53449,p_86389,1
p_53450,p_69975,47
p_53452,p_60637,95
p_53453,p_62520,2
p_53454,p_73620,59
p_53454,p_98745,93
p_53456,p_70843,33
p_53459,p_57879,33
p_53461,p_82661,20
p_53463,p_66779,0
p_53466,p_95288,80
p_53467,p_75391,0
p_53468,p_67717,0
p_53469,p_54792,8
p_53470,p_64392,62
p_53472,p_87216,3
p_53473,p_86338,85
p_53474,p_90381,1
p_53475,p_75770,0
p_53476,p_98432,59
p_53482,p_83428,70
p_53483,p_98375,93
p_53485,p_54138,62
p_53486,p_79883,16
p_53486,p_95015,13
p_53487,p_54939,83
p_53488,p_80972,97
p_53489,p_63598,18
p_53491,p_56410,99
p_53491,p_57577,7
p_53492,p_97350,0
p_53494,p_71234,29
p_53495,p_92685,21
p_53496,p_77762,54
p_53498,p_93653,29
p_53500,p_72756,80
p_53501,p_85725,80
p_53504,p_71445,24
p_53505,p_69144,14
p_53505,p_82379,0
p_53507,p_57322,2
p_53508,p_56837,0
p_53508,p_96125,0
p_53509,p_73102,92
p_53509,p_87463,73
p_53510,p_94818,0
p_53512,p_87441,72
p_53513,p_54010,8
p_53515,p_68715,84
p_53516,p_73858,3
p_53517,p_84547,7
p_53518,p_87534,73
p_53520,p_83089,63
p_53521,p_62141,19
p_53522,p_84253,7
p_53523,p_89855,39
p_53525,p_61127,11
p_53526,p_60511,55
p_53528,p_69628,4
p_53528,p_76723,82
p_53529,p_55142,0
p_53529,p_97119,19
p_53530,p_95771,88
p_53531,p_74697,35
p_53532,p_58186,2
p_53534,p_78469,1
p_53536,p_88589,86
p_53539,p_87154,29
p_53541,p_83951,29
p_53542,p_64787,50
p_53543,p_98944,11
p_53545,p_75012,80
p_53546,p_98655,80
p_53549,p_54754,8
p_53551,p_58910,0
p_53551,p_87960,8
p_53552,p_85968,62
p_53552,p_88813,0
p_53554,p_55699,66
p_53554,p_94374,48
p_53556,p_72371,14
p_53556,p_97662,21
p_53557,p_58535,90
p_53557,p_85722,5
p_53558,p_80027,14
p_53558,p_84011,80
p_53561,p_85316,99
p_53561,p_97280,28
p_53562,p_61445,11
p_53563,p_60009,20
p_53564,p_69071,0
p_53565,p_62459,31
p_53568,p_87410,10
p_53569,p_58319,52
p_53570,p_84305,8
p_53570,p_93181,63
p_53573,p_61334,0
p_53573,p_75421,63
p_53574,p_80635,58
p_53575,p_55151,32
p_53575,p_74950,69
p_53576,p_88165,0
p_53577,p_76971,24
p_53578,p_54412,28
p_53578,p_69041,43
p_53581,p_61558,87
p_53582,p_62270,39
p_53583,p_79458,3
p_53584,p_83615,48
p_53584,p_84801,24
p_53585,p_61058,26
p_53585,p_97820,7
p_53586,p_78180,81
p_53586,p_93422,40
p_53588,p_63031,60
p_53588,p_68550,91
p_53589,p_69149,1
p_53589,p_78246,53
p_53590,p_62741,58
p_53591,p_56639,63
p_53592,p_74576,91
p_53594,p_66141,48
p_53596,p_68313,37
p_53597,p_59486,71
p_53597,p_72075,7
p_53598,p_70250,93
p_53599,p_55730,87
p_53602,p_95588,72
p_53603,p_72131,62
p_53603,p_85283,2
p_53605,p_91375,70
p_53606,p_97921,67
p_53608,p_76843,0
p_53609,p_67245,36
p_53609,p_68132,8
p_53611,p_54044,0
p_53614,p_67630,50
p_53614,p_71921,55
p_53615,p_93742,84
p_53617,p_94003,47
p_53618,p_74163,31
p_53620,p_63932,64
p_53621,p_89359,83
p_53622,p_75258,78
p_53623,p_83061,14
p_53623,p_97291,85
p_53624,p_58332,82
p_53625,p_64667,55
p_53625,p_99604,55
p_53627,p_65006,51
p_53627,p_67408,44
p_53628,p_62217,94
p_53630,p_81860,84
p_53630,p_89809,48
p_53634,p_78209,44
p_53635,p_78740,9
p_53636,p_98143,68
p_53637,p_93970,25
p_53638,p_84798,50
p_53639,p_68506,38
p_53640,p_84835,77
p_53643,p_66350,98
p_53643,p_90409,91
p_53645,p_99432,5
p_53649,p_95110,10
p_53650,p_56096,13
p_53652,p_56935,30
p_53653,p_55027,72
p_53654,p_78809,30
p_53654,p_94326,3
p_53655,p_87415,5
p_53655,p_88193,0
p_53656,p_99030,0
p_53658,p_55717,53
p_53659,p_99345,28
p_53664,p_81330,98
p_53666,p_64377,57
p_53667,p_93889,39
p_53669,p_69554,24
p_53669,p_91638,85
p_53672,p_56970,12
p_53673,p_95328,90
p_53674,p_84653,92
p_53675,p_63455,65
p_53675,p_98611,5
p_53676,p_93851,65
p_53678,p_78128,82
p_53679,p_93889,8
p_53680,p_70350,14
p_53681,p_75681,17
p_53681,p_78760,82
p_53682,p_74389,92
p_53682,p_99621,82
p_53684,p_94336,20
p_53685,p_53845,0
p_53687,p_74571,62
p_53688,p_71941,9
p_53689,p_82920,20
p_53690,p_54230,0
p_53690,p_89216,59
p_53692,p_85923,45
p_53692,p_95814,34
p_53693,p_53817,9
p_53694,p_54611,0
p_53702,p_68616,1
p_53702,p_89778,0
p_53703,p_55132,18
p_53704,p_94680,21
p_53706,p_63677,83
p_53708,p_94537,0
p_53709,p_65053,84
p_53710,p_95903,96
p_53712,p_89460,0
p_53713,p_57138,20
p_53713,p_99827,71
p_53714,p_69983,41
p_53714,p_93642,21
p_53716,p_94985,0
p_53718,p_77725,4
p_53719,p_76280,7
p_53719,p_93947,6
p_53720,p_59681,20
p_53722,p_99269,84
p_53724,p_90253,49
p_53725,p_77552,9
p_53725,p_91519,57
p_53726,p_61953,27
p_53726,p_72715,55
p_53728,p_71515,10
p_53732,p_74270,48
p_53734,p_63371,43
p_53735,p_83904,6
p_53736,p_66053,8
p_53738,p_73739,96
p_53738,p_81904,39
p_53739,p_72983,30
p_53740,p_92825,49
p_53744,p_62441,91
p_53745,p_66426,97
p_53747,p_69773,8
p_53749,p_95146,68
p_53750,p_76432,63
p_53752,p_75111,9
p_53753,p_57205,58
p_53753,p_61190,64
p_53754,p_74447,66
p_53755,p_74263,22
p_53757,p_94009,8
p_53758,p_83782,41
p_53763,p_93656,55
p_53765,p_53935,27
p_53766,p_93350,93
p_53767,p_56069,93
p_53769,p_84575,6
p_53770,p_70342,51
p_53771,p_91262,0
p_53772,p_82046,98
p_53773,p_96460,14
p_53774,p_64560,74
p_53774,p_84263,22
p_53775,p_55162,41
p_53775,p_83746,63
p_53776,p_85825,0
p_53779,p_64725,95
p_53783,p_55027,61
p_53785,p_65669,96
p_53786,p_63081,64
p_53787,p_67212,95
p_53787,p_74575,42
p_53788,p_96243,82
p_53790,p_57003,15
p_53791,p_74301,16
p_53791,p_80811,15
p_53793,p_59410,35
p_53794,p_62021,43
p_53794,p_83568,0
p_53795,p_82503,36
p_53799,p_65613,25
p_53799,p_68317,74
p_53800,p_93632,49
p_53801,p_77444,16
p_53802,p_69786,56
p_53802,p_92786,26
p_53803,p_96751,87
p_53805,p_70070,72
p_53806,p_67619,53
p_53809,p_63088,8
p_53811,p_82941,74
p_53812,p_70871,4
p_53813,p_59709,9
p_53816,p_84949,4
p_53818,p_95822,14
p_53819,p_61560,0
p_53819,p_90797,83
p_53820,p_59707,10
p_53820,p_64369,9
p_53821,p_65746,2
p_53821,p_69513,22
p_53822,p_94251,3
p_53824,p_79909,66
p_53825,p_81655,85
p_53826,p_87103,7
p_53827,p_74735,72
p_53828,p_75654,0
p_53830,p_89987,63
p_53831,p_96055,1
p_53832,p_82947,81
p_53832,p_87567,16
p_53833,p_63310,57
p_53837,p_73637,0
p_53844,p_66434,9
p_53847,p_97042,99
p_53848,p_64581,5
p_53849,p_57061,83
p_53849,p_92332,0
p_53850,p_77770,92
p_53850,p_90959,43
p_53851,p_93169,21
p_53854,p_63503,6
p_53854,p_80959,0
p_53855,p_64494,32
p_53855,p_89775,42
p_53856,p_74398,57
p_53858,p_82930,70
p_53859,p_82357,73
p_53859,p_90016,8
p_53861,p_58353,3
p_53861,p_77711,64
p_53863,p_77473,0
p_53864,p_67111,0
p_53865,p_60819,81
p_53866,p_56743,66
p_53866,p_68000,52
p_53867,p_68584,83
p_53868,p_72933,21
p_53874,p_63312,65
p_53875,p_83399,72
p_53875,p_98368,53
p_53876,p_94055,72
p_53882,p_71963,51
p_53884,p_97663,15
p_53885,p_75068,66
p_53885,p_75310,96
p_53886,p_57955,65
p_53887,p_92953,1
p_53888,p_85784,31
p_53889,p_91700,12
p_53889,p_98869,5
p_53890,p_98963,66
p_53892,p_75712,11
p_53893,p_81075,90
p_53893,p_95695,81
p_53895,p_59869,57
p_53896,p_73287,46
p_53898,p_84742,22
p_53901,p_80745,73
p_53903,p_56165,76
p_53904,p_98461,0
p_53905,p_68220,57
p_53908,p_56468,56
p_53908,p_66114,1
p_53910,p_55169,30
p_53911,p_86095,76
p_53914,p_96170,70
p_53915,p_92298,83
p_53916,p_93416,10
p_53918,p_57254,70
p_53918,p_91885,8
p_53919,p_80182,78
p_53921,p_89407,6
p_53922,p_67977,1
p_53923,p_98918,4
p_53925,p_67941,63
p_53926,p_53935,92
p_53926,p_78406,14
p_53927,p_92211,63
p_53928,p_88098,14
p_53929,p_75325,37
p_53930,p_74397,17
p_53931,p_86811,55
p_53932,p_67168,0
p_53934,p_88053,96
p_53936,p_76927,9
p_53936,p_81437,34
p_53937,p_58495,56
p_53938,p_59690,64
p_53940,p_75558,56
p_53941,p_59463,69
p_53942,p_93090,8
p_53943,p_92058,79
p_53944,p_83591,0
p_53946,p_65553,34
p_53946,p_85204,13
p_53949,p_55761,9
p_53949,p_85511,61
p_53950,p_83086,68
p_53951,p_70500,51
p_53952,p_99231,33
p_53953,p_59658,60
p_53954,p_61102,46
p_53954,p_66784,41
p_53955,p_95829,59
p_53956,p_73079,48
p_53957,p_68189,30
p_53958,p_68910,1
p_53959,p_90706,7
p_53961,p_66045,0
p_53962,p_81321,3
p_53963,p_65963,1
p_53964,p_74653,14
p_53966,p_74026,93
p_53967,p_83732,66
p_53968,p_58017,7
p_53968,p_62150,4
p_53971,p_67808,93
p_53972,p_85218,59
p_53973,p_55150,63
p_53973,p_72064,35
p_53974,p_57288,0
p_53976,p_58519,54
p_53976,p_68660,59
p_53977,p_59691,38
p_53979,p_99062,88
p_53981,p_86981,2
p_53982,p_86947,42
p_53983,p_56609,0
p_53985,p_92484,20
p_53986,p_68842,25
p_53986,p_74334,13
p_53988,p_85636,0
p_53989,p_64884,85
p_53990,p_69282,67
p_53991,p_91459,99
p_53992,p_99687,98
p_53993,p_65548,0
p_53994,p_94598,20
p_53996,p_94622,90
p_54000,p_59480,65
p_54003,p_73764,1
p_54005,p_66803,50
p_54008,p_74090,14
p_54009,p_90705,44
p_54010,p_96887,74
p_54011,p_54311,0
p_54011,p_55724,14
p_54012,p_57088,10
p_54012,p_93344,0
p_54013,p_95995,48
p_54014,p_64191,42
p_54018,p_87899,36
p_54019,p_79441,91
p_54020,p_60839,17
p_54021,p_82618,82
p_54024,p_66126,56
p_54024,p_89119,28
p_54025,p_59566,36
p_54025,p_61729,81
p_54026,p_66603,66
p_54027,p_75651,0
p_54028,p_99253,23
p_54029,p_85406,16
p_54030,p_78945,37
p_54031,p_81466,98
p_54033,p_96803,42
p_54034,p_59492,0
p_54039,p_68664,94
p_54043,p_61540,89
p_54047,p_55540,53
p_54047,p_88899,79
p_54051,p_85535,14
p_54053,p_54816,90
p_54054,p_87827,0
p_54054,p_88682,38
p_54055,p_78466,0
p_54055,p_86099,20
p_54056,p_74638,5
p_54057,p_98956,8
p_54059,p_91834,70
p_54060,p_68505,35
p_54061,p_55159,71
p_54063,p_58084,0
p_54064,p_73343,55
p_54066,p_99659,34
p_54067,p_97861,28
p_54068,p_73703,86
p_54070,p_65620,51
p_54070,p_83558,28
p_54072,p_83974,22
p_54073,p_85564,16
p_54074,p_83809,11
p_54074,p_89727,9
p_54076,p_96385,90
p_54078,p_91811,53
p_54079,p_97597,63
p_54081,p_83625,0
p_54083,p_72223,85
p_54083,p_84646,78
p_54085,p_94457,5
p_54086,p_80497,80
p_54087,p_59963,36
p_54089,p_93443,68
p_54091,p_96187,0
p_54094,p_58491,0
p_54094,p_79152,97
p_54095,p_57282,53
p_54095,p_99277,39
p_54096,p_74060,72
p_54098,p_57277,31
p_54098,p_68685,77
p_54099,p_74722,3
p_54100,p_96420,45
p_54103,p_67261,22
p_54104,p_91793,96
p_54105,p_67066,5
p_54105,p_78003,47
p_54109,p_91979,81
p_54110,p_89549,67
p_54113,p_61717,17
p_54115,p_61138,86
p_54118,p_90053,47
p_54120,p_74416,60
p_54121,p_57665,8
p_54125,p_94723,94
p_54126,p_82051,5
p_54126,p_84475,0
p_54127,p_62535,3
p_54128,p_55242,6
p_54129,p_89914,0
p_54130,p_65425,84
p_54131,p_98329,90
p_54132,p_63367,89
p_54133,p_71553,37
p_54135,p_73393,75
p_54136,p_59964,52
p_54136,p_90276,6
p_54140,p_57017,54
p_54141,p_56969,2
p_54142,p_73482,51
p_54143,p_66840,85
p_54143,p_75103,48
p_54144,p_83178,91
p_54145,p_73130,11
p_54146,p_78623,37
p_54147,p_79563,0
p_54147,p_97230,79
p_54150,p_65881,32
p_54152,p_76515,5
p_54152,p_91208,39
p_54154,p_57838,29
p_54157,p_84559,0
p_54159,p_83152,57
p_54159,p_89138,3
p_54160,p_63744,71
p_54160,p_97356,86
p_54164,p_86921,6
p_54164,p_98753,51
p_54165,p_89343,19
p_54167,p_72943,80
p_54167,p_75855,90
p_54168,p_94020,8
p_54169,p_69120,0
p_54169,p_96135,72
p_54171,p_70539,96
p_54171,p_72817,13
p_54172,p_98402,31
p_54173,p_63592,64
p_54173,p_91483,27
p_54177,p_55156,37
p_54177,p_61793,9
p_54178,p_55268,4
p_54178,p_63785,0
p_54179,p_57850,9
p_54181,p_55511,24
p_54181,p_65931,91
p_54184,p_76522,0
p_54185,p_93194,0
p_54186,p_69686,7
p_54187,p_72815,8
p_54188,p_75632,48
p_54189,p_98396,14
p_54190,p_96661,89
p_54191,p_62871,93
